357,341,322,309,290,260,241,229,215,203,191,178,163,155,145,136,107,122,102,81,0,0,0,0,0,0,0,0,0,0,0
386,366,346,319,291,272,245,231,217,192,172,156,142,125,113,103,83,64,55,44,39,31,25,20,19,13,5,4,10,8,0
385,363,347,323,295,273,253,232,206,198,179,165,146,129,115,94,88,65,54,38,30,24,0,0,0,0,0,0,0,0,0
376,358,334,303,271,242,216,205,187,164,141,114,82,60,43,34,29,23,18,11,3,2,7,14,0,0,0,0,0,0,0
399,400,397,374,356,328,306,282,252,211,171,144,135,112,80,53,37,28,22,17,9,6,0,0,0,0,0,0,0,0,0
418,413,395,383,362,339,305,289,284,264,244,223,204,183,169,143,120,87,63,48,33,27,21,16,15,434,435,0,0,0,0
421,415,406,378,373,336,333,312,302,288,281,263,243,222,190,159,128,98,74,51,41,35,32,0,0,0,0,0,0,0,0
420,414,405,368,350,342,325,316,301,286,267,247,221,195,162,131,97,71,61,49,0,0,0,0,0,0,0,0,0,0,0
430,428,419,403,394,371,353,337,315,299,279,258,239,220,189,167,148,127,106,89,70,437,0,0,0,0,0,0,0,0,0
431,433,425,423,412,402,393,387,370,349,330,311,287,269,254,225,200,181,147,126,105,84,438,0,0,0,0,0,0,0,0
432,422,401,396,379,377,364,348,329,310,298,278,249,233,218,199,180,157,137,116,104,76,439,0,0,0,0,0,0,0,0
427,424,411,408,380,365,352,351,343,320,296,274,261,246,224,207,188,166,151,117,95,77,436,0,0,0,0,0,0,0,0
416,429,426,417,409,390,389,367,335,324,304,285,265,250,234,226,212,193,173,152,138,118,96,85,66,0,0,0,0,0,0
392,407,410,398,404,388,372,344,331,314,292,275,255,235,213,194,174,153,130,108,90,67,0,0,0,0,0,0,0,0,0
382,359,338,321,300,280,266,259,240,227,208,184,168,149,132,109,91,72,56,0,0,0,0,0,0,0,0,0,0,0,0
391,369,360,332,317,297,283,262,256,236,214,196,175,158,139,123,110,92,73,57,46,40,45,50,0,0,0,0,0,0,0
375,354,327,318,293,268,248,237,219,201,182,160,150,140,119,99,93,78,68,58,0,0,0,0,0,0,0,0,0,0,0
361,345,326,313,294,270,251,230,228,209,202,185,176,161,133,121,101,86,79,75,69,62,59,52,47,0,0,0,0,0,0
384,355,340,308,277,257,238,210,197,177,170,154,134,124,111,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
