135,107,95,86,85,79,75,67,66,65,64,73,74,63,72,71,70,61,62,56,57,0,0,0,0,0,0,0,0,0,0,0,0
156,139,130,102,81,69,54,46,39,35,34,33,32,31,28,27,24,26,29,38,44,52,76,100,115,142,486,0,0,0,0,0,0
218,189,140,104,88,78,48,20,16,12,7,6,5,4,3,2,11,19,36,45,68,84,101,116,0,0,0,0,0,0,0,0,0
146,109,91,59,49,55,42,18,14,13,10,9,1,8,15,17,40,53,80,94,105,128,133,143,0,0,0,0,0,0,0,0,0
179,118,110,97,83,60,51,50,43,23,22,21,37,41,47,58,77,87,106,117,134,137,147,153,487,0,0,0,0,0,0,0,0
300,315,314,152,141,131,111,99,98,93,92,82,90,89,96,103,108,129,138,145,149,175,0,0,0,0,0,0,0,0,0,0,0
202,219,220,216,203,195,196,181,191,180,166,164,163,162,151,150,161,160,159,158,157,155,165,178,177,188,193,209,214,489,488,0,0
267,268,280,281,283,282,269,258,257,256,250,249,248,247,240,239,228,227,226,225,224,222,238,237,236,0,0,0,0,0,0,0,0
335,347,364,363,362,346,345,334,333,323,322,313,312,299,296,289,287,279,278,276,0,0,0,0,0,0,0,0,0,0,0,0,0
361,370,385,384,406,405,416,428,427,415,413,412,404,397,383,375,360,343,332,321,311,310,306,295,491,0,0,0,0,0,0,0,0
414,436,450,449,458,457,456,447,441,435,431,425,411,403,392,381,380,374,367,358,342,330,320,294,0,0,0,0,0,0,0,0,0
398,426,448,465,471,477,482,476,485,475,474,464,455,440,438,423,409,396,389,379,373,357,356,328,305,293,0,0,0,0,0,0,0
432,446,470,473,481,480,484,479,483,478,472,469,468,462,453,443,434,422,402,394,388,378,372,366,340,327,319,304,492,0,0,0,0
410,424,439,445,454,463,467,466,461,460,459,452,451,442,437,433,429,420,401,393,377,365,354,339,318,309,298,286,490,0,0,0,0
344,359,382,391,390,395,408,421,430,419,418,417,407,400,399,387,386,376,371,349,338,326,317,303,297,292,273,0,0,0,0,0,0
331,329,341,355,353,352,351,350,348,337,336,325,324,316,302,301,291,290,284,285,272,260,253,246,235,0,0,0,0,0,0,0,0
288,277,275,266,274,263,262,261,259,252,251,245,244,243,230,242,241,229,232,231,233,234,221,0,0,0,0,0,0,0,0,0,0
255,254,223,215,208,201,200,199,187,186,174,185,173,184,183,172,171,167,170,169,168,182,192,198,197,204,205,206,211,212,207,217,213
210,194,176,154,148,144,136,132,127,126,125,123,124,122,121,114,119,120,113,112,0,0,0,0,0,0,0,0,0,0,0,0,0
