368,380,400,418,429,462,461,469,468,477,492,486,491,484,483,475,465,464,451,433,421,416,344,343,321,286,0,0,0,0,0,0
253,266,299,339,353,374,389,414,419,423,436,447,456,455,454,453,446,444,435,427,417,409,384,371,358,0,0,0,0,0,0,0
202,177,172,178,254,282,308,340,347,354,369,388,387,407,406,413,411,405,404,399,398,385,366,352,336,314,297,277,276,270,263,239
205,200,209,236,261,262,273,281,298,307,318,328,327,338,346,345,337,323,317,306,289,278,265,264,260,259,258,256,0,0,0,0
183,182,181,192,203,204,208,219,218,235,252,251,250,249,248,247,246,232,231,230,229,216,207,206,0,0,0,0,0,0,0,0
95,111,109,108,123,133,132,131,136,154,153,162,175,190,189,188,198,197,196,0,0,0,0,0,0,0,0,0,0,0,0,0
110,94,40,39,38,92,91,90,30,87,29,85,83,107,77,17,14,121,135,152,160,164,174,187,0,0,0,0,0,0,0,0
93,35,34,31,88,2,28,24,81,20,76,73,71,122,64,58,55,100,128,142,0,0,0,0,0,0,0,0,0,0,0,0
33,32,89,27,84,23,80,78,19,18,16,15,70,68,10,9,8,102,101,99,98,120,126,141,0,0,0,0,0,0,0,0
25,82,79,74,105,69,12,66,11,62,59,7,56,5,129,127,119,118,97,117,147,0,0,0,0,0,0,0,0,0,0,0
217,86,26,22,21,75,13,67,65,63,60,1,57,6,54,4,52,3,50,48,46,44,116,115,114,112,124,134,145,495,0,0
199,191,171,130,106,72,104,61,103,53,51,49,47,45,43,42,41,96,113,125,137,144,157,156,163,167,168,0,0,0,0,0
176,170,166,161,165,151,159,150,158,149,148,140,139,138,146,143,155,169,173,179,180,186,184,185,193,194,195,0,0,0,0,0
234,233,245,244,243,242,241,240,228,227,226,215,214,213,212,211,225,224,222,220,221,237,238,223,210,497,496,0,0,0,0,0
272,271,290,316,315,322,335,334,333,332,331,330,320,313,312,311,304,302,301,300,293,292,284,283,274,267,268,257,255,498,0,0
359,372,383,382,397,396,395,394,393,392,378,377,376,370,365,357,356,350,348,341,319,309,294,285,275,269,0,0,0,0,0,0
324,360,367,379,410,426,434,443,442,458,441,449,439,438,432,431,430,424,415,402,391,381,375,364,355,349,329,310,303,295,0,0
325,361,373,403,422,445,452,467,466,474,473,481,479,471,478,470,463,457,448,437,425,420,408,401,390,363,351,342,0,0,0,0
279,326,362,386,412,428,460,476,485,490,494,493,489,488,487,482,480,472,459,450,440,0,0,0,0,0,0,0,0,0,0,0
