2.74265885896897,3.7669352872128,3.60482122892774
2.87345365528717,3.7669352872128,3.52210863520006
2.28408099713451,3.5453528056074,2.86019957419036
1.74315233330075,2.27313466145048,2.39633043994318
1.74315233330075,2.27313466145048,2.39633043994318
1.88770635641046,2.31767623398641,2.33299512594112
1.89636054393397,2.35198449464166,2.26037709587906
1.89636054393397,2.56179417852506,2.26037709587906
1.959445673244,2.57396955462593,2.66275325784004
3.33359399039176,3.37935510186961,3.43110225130301
3.49723507351968,3.40256261230384,3.50343800219141
1.95925953778259,3.40256261230384,3.50343800219141
1.95925953778259,3.32818448298301,3.20893439472937
2.42423868914009,2.37314295275983,2.81842547966906
1.68427583450703,2.19396046804006,1.8699917448233
1.68427583450703,2.19396046804006,1.8699917448233
1.76524245501369,1.91278553918979,2.01627893367368
1.76524245501369,1.91278553918979,2.28927736535217
2.16325445846927,2.86715821001211,3.39870403776749
2.74022154014497,3.16655404301957,3.51276386180502
