4825
4776
5605
4879
4016
4548
6169
3328
2440
3583
5823
5407
1493
4262
3607
3417
3922
3341
4191
1031
5145
1684
1325
3548
1891
1151
4453
1388
749
4388
1256
3393
2116
2407
3268
1771
2717
2256
1458
1414
2341
1135
3624
1105
691
3138
2348
2344
1422
1614
1890
1092
1248
3665
1597
1499
2408
3555
2513
996
2670
2879
2874
752
2165
2486
2389
3220
1763
935
2155
1987
2980
