102,103,96,85,84,83,78,81,95,94,93,100,112,110,118,108,117,0,0,0,0,0,0,0,0,0,0
82,79,73,64,57,54,48,47,46,44,43,53,41,56,61,68,71,76,80,107,123,129,0,0,0,0,0
154,63,45,30,24,20,14,13,12,19,18,26,28,40,39,55,67,70,89,116,128,413,0,0,0,0,0
113,77,62,42,29,23,9,3,2,1,4,8,10,21,33,59,75,97,122,127,144,0,0,0,0,0,0
34,22,17,11,7,6,5,16,15,25,27,50,66,87,121,126,143,416,0,0,0,0,0,0,0,0,0
120,101,72,69,60,52,51,38,37,32,31,36,35,49,58,65,74,86,114,125,142,150,412,415,0,0,0
119,111,109,99,92,91,90,88,98,106,105,104,115,124,134,133,149,155,160,183,414,0,0,0,0,0,0
159,136,135,145,151,156,162,161,168,167,166,173,172,178,177,176,175,182,181,188,190,0,0,0,0,0,0
170,184,195,201,214,223,234,244,243,242,233,232,231,230,221,220,212,210,211,218,219,417,0,0,0,0,0
204,207,238,259,291,299,298,309,319,318,307,306,304,287,285,279,273,272,253,248,0,0,0,0,0,0,0
208,245,293,292,331,350,364,363,361,360,358,353,345,328,326,315,314,302,296,284,278,254,0,0,0,0,0
228,239,276,300,338,373,378,389,395,388,393,385,384,375,369,357,352,346,335,327,316,303,286,274,0,0,0
268,294,323,351,366,390,400,408,406,405,404,403,402,397,386,377,376,370,359,354,347,336,329,305,0,0,0
240,270,301,343,367,382,396,401,411,410,409,407,399,398,394,387,371,362,355,348,330,317,297,280,255,418,0
271,283,325,344,368,374,383,392,391,381,380,379,372,365,356,349,337,320,308,288,281,256,0,0,0,0,0
216,209,229,252,277,295,313,312,324,334,342,341,340,339,333,332,322,321,311,310,290,289,282,275,0,0,0
186,194,200,205,217,241,247,246,251,269,267,266,265,264,263,262,261,260,258,257,249,0,0,0,0,0,0
171,174,180,179,187,185,189,193,192,191,199,198,197,196,203,202,206,215,227,226,225,237,236,224,213,235,222
165,138,140,141,132,130,131,139,148,147,137,146,153,158,157,164,163,0,0,0,0,0,0,0,0,0,0
