360,340,318,294,272,265,239,189,181,166,148,133,113,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,284,261,254,229,203,190,179,161,149,119,106,89,67,53,39,24,13,14,1,2,4,6,5,18,27,0,0,0,0,0,0,0
335,311,287,266,230,213,185,163,155,134,107,97,76,54,40,25,15,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,303,278,249,232,205,186,160,143,129,115,91,62,46,34,26,19,7,8,9,10,20,28,35,0,0,0,0,0,0,0,0,0
323,297,242,214,180,174,130,101,78,55,41,36,21,22,11,12,23,29,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,364,365,328,281,243,220,194,183,169,145,125,103,74,58,47,38,33,32,31,30,37,48,0,0,0,0,0,0,0,0,0,0
379,380,398,403,414,400,385,346,329,314,301,280,263,236,215,188,165,146,112,80,66,52,49,45,44,43,51,0,0,0,0,0,0
421,404,391,366,354,351,331,321,299,282,267,258,238,210,198,171,147,118,88,70,61,60,59,0,0,0,0,0,0,0,0,0,0
417,430,432,411,405,381,358,352,342,324,304,298,276,251,222,199,178,154,127,105,95,81,75,0,0,0,0,0,0,0,0,0,0
434,441,436,425,401,382,375,355,343,322,291,271,244,221,197,170,153,132,117,104,87,94,0,0,0,0,0,0,0,0,0,0,0
446,447,438,433,426,422,394,389,374,368,348,325,315,302,275,257,237,216,196,177,159,141,0,0,0,0,0,0,0,0,0,0,0
448,449,443,427,415,393,387,367,347,330,309,290,270,250,231,184,152,131,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,450,442,435,424,410,386,373,357,341,320,308,286,235,209,195,176,158,140,126,86,0,0,0,0,0,0,0,0,0,0,0,0
413,444,440,431,429,418,409,392,390,377,356,345,327,313,300,289,279,262,234,219,206,151,136,116,99,0,0,0,0,0,0,0,0
439,437,428,420,408,399,384,361,350,326,307,288,274,256,233,208,193,175,139,124,102,85,0,0,0,0,0,0,0,0,0,0,0
363,397,423,419,407,388,372,353,319,306,296,273,255,218,201,173,157,138,123,111,84,73,79,0,0,0,0,0,0,0,0,0,0
406,412,402,395,396,383,376,359,349,334,305,285,269,248,225,207,187,164,144,122,110,92,77,69,64,72,0,0,0,0,0,0,0
416,370,344,339,317,312,295,268,241,212,192,168,156,137,128,109,98,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,378,362,338,332,310,293,277,260,253,228,224,204,191,172,162,142,135,121,114,108,100,90,82,71,63,68,56,50,57,65,0,0
333,316,292,283,259,245,226,223,202,200,182,167,150,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
