391,330,307,288,272,247,226,211,182,167,152,136,120,110,101,88,81,66,50,0,0,0,0,0,0,0,0,0,0,0
376,357,338,311,285,256,240,213,196,174,153,138,115,103,95,76,60,51,44,45,35,36,22,7,14,6,3,5,13,447
401,402,386,370,351,325,293,257,241,201,191,162,155,141,128,116,96,82,67,68,53,52,0,0,0,0,0,0,0,0
393,366,344,321,301,289,268,249,234,217,197,176,160,142,130,117,97,83,69,54,38,24,16,9,8,0,0,0,0,0
367,345,333,322,294,280,259,235,218,209,193,177,148,132,106,90,71,56,39,29,23,15,0,0,0,0,0,0,0,0
392,414,404,396,388,361,346,326,314,304,281,270,250,227,202,180,156,131,105,84,70,55,37,0,0,0,0,0,0,0
413,420,422,432,427,429,423,408,394,380,368,362,347,327,315,290,273,244,219,192,171,143,123,104,89,77,61,448,0,0
440,441,442,445,435,430,407,397,379,372,354,336,323,313,295,279,269,243,214,163,147,129,0,0,0,0,0,0,0,0
444,434,428,415,403,387,371,360,352,332,312,303,286,261,242,225,208,185,170,122,449,0,0,0,0,0,0,0,0,0
443,446,439,421,406,385,365,350,335,318,300,278,258,233,224,207,190,175,121,450,0,0,0,0,0,0,0,0,0,0
438,433,426,412,400,384,378,359,349,331,310,292,275,267,253,232,216,200,184,169,154,127,102,75,0,0,0,0,0,0
437,436,431,410,399,383,364,353,343,324,306,299,284,271,248,231,212,199,183,168,146,137,114,94,0,0,0,0,0,0
424,418,409,395,382,369,348,334,308,291,277,265,252,239,223,206,189,166,151,135,113,93,74,59,49,0,0,0,0,0
417,425,419,416,389,377,358,340,328,316,297,276,263,254,246,238,222,204,195,181,165,145,126,109,87,73,48,43,0,0
398,373,339,319,302,282,262,251,237,221,203,186,164,158,144,134,119,100,86,72,47,34,27,28,0,0,0,0,0,0
405,411,381,363,341,320,296,274,245,228,220,198,178,161,149,139,118,107,91,79,64,46,42,33,20,21,0,0,0,0
390,374,355,329,305,283,260,236,215,194,179,157,124,111,98,78,62,58,41,32,18,10,2,12,4,0,0,0,0,0
375,342,317,287,264,255,229,210,187,172,150,133,112,99,85,63,57,40,30,31,26,17,19,11,1,0,0,0,0,0
356,337,309,298,266,230,205,188,173,159,140,125,108,92,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
