293,276,255,241,220,209,196,192,185,184,180,161,178,160,159,151,150,148,145,157,156,170,191,0,0,0,0,0,0,0,0,0,0,0,0
357,350,335,318,307,291,283,263,262,248,231,230,215,214,206,205,213,212,226,238,237,246,245,236,225,235,200,512,0,0,0,0,0,0,0
386,380,379,372,367,360,355,348,343,327,326,316,315,305,304,298,297,287,281,280,271,270,269,258,252,0,0,0,0,0,0,0,0,0,0
362,387,427,432,431,425,424,417,411,405,404,395,385,384,377,370,364,353,339,323,313,296,279,268,251,244,515,513,0,0,0,0,0,0,0
454,464,468,462,461,460,451,447,443,439,430,414,407,375,358,338,321,295,285,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,419,482,484,493,497,496,495,494,490,483,480,472,465,458,437,421,401,374,351,332,320,301,278,517,516,0,0,0,0,0,0,0,0,0
390,406,436,445,455,477,485,501,506,505,510,509,508,504,503,489,488,479,466,449,438,415,402,376,363,346,322,286,518,0,0,0,0,0,0
429,457,471,487,486,502,500,507,499,498,492,491,481,473,467,459,450,440,416,403,393,369,352,340,519,0,0,0,0,0,0,0,0,0,0
442,446,456,470,478,476,475,474,469,463,448,441,423,408,394,365,359,341,324,302,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,392,413,420,428,435,434,433,426,418,412,410,409,396,378,371,366,354,347,342,325,314,303,288,0,0,0,0,0,0,0,0,0,0,0
391,400,399,398,397,388,382,381,373,368,361,356,349,344,334,317,306,299,289,282,272,259,0,0,0,0,0,0,0,0,0,0,0,0,0
331,345,337,330,329,328,319,311,310,309,308,300,292,290,284,275,274,273,261,260,254,247,240,239,229,228,227,514,0,0,0,0,0,0,0
294,277,266,257,256,249,242,232,224,223,222,221,210,219,208,218,217,216,207,203,202,195,194,193,201,0,0,0,0,0,0,0,0,0,0
336,250,234,204,188,187,166,165,155,138,137,154,153,152,163,162,181,179,177,176,174,173,172,171,183,511,0,0,0,0,0,0,0,0,0
189,131,71,69,68,93,92,90,88,64,85,83,107,106,116,129,128,127,126,125,113,135,144,169,190,0,0,0,0,0,0,0,0,0,0
182,130,70,31,29,67,91,89,65,63,22,57,19,54,52,50,47,80,100,98,97,33,112,124,134,143,0,0,0,0,0,0,0,0,0
211,167,94,30,28,27,26,23,7,60,21,20,18,16,14,48,3,46,44,43,40,78,76,111,123,133,142,0,0,0,0,0,0,0,0
199,140,108,66,25,24,62,84,6,58,82,56,17,15,13,11,9,2,8,41,38,36,77,74,110,0,0,0,0,0,0,0,0,0,0
265,243,198,139,120,87,86,61,59,81,55,53,51,49,12,10,45,42,39,37,35,5,34,32,75,73,72,96,109,121,95,122,132,141,168
312,264,233,197,186,164,136,119,118,117,105,104,103,102,101,79,99,115,114,149,158,147,146,1,0,0,0,0,0,0,0,0,0,0,0
