355,343,329,322,310,301,287,271,258,242,220,205,189,167,147,128,107,0,0,0,0,0,0,0,0,0
362,345,330,319,296,286,273,263,247,234,225,206,187,171,144,129,109,91,76,59,54,45,0,0,0,0
332,323,311,292,277,252,240,230,214,201,182,158,137,118,101,82,60,48,39,33,27,23,21,19,25,406
312,297,278,253,231,218,202,178,159,149,130,113,96,73,61,49,40,34,24,14,11,0,0,0,0,0
334,283,243,215,192,172,153,138,119,102,87,63,51,36,29,16,13,7,2,1,404,405,0,0,0,0
293,274,254,223,199,173,154,139,115,92,78,64,46,37,30,17,9,8,3,0,0,0,0,0,0,0
347,326,307,279,249,226,203,179,152,131,114,97,77,62,50,41,28,15,12,6,5,4,10,0,0,0
333,306,282,269,248,222,191,183,164,145,124,110,95,86,70,55,43,32,26,22,20,18,0,0,0,0
331,316,291,268,259,235,207,190,148,123,100,85,69,57,47,42,38,35,31,0,0,0,0,0,0,0
357,346,369,363,373,356,344,325,302,272,262,239,213,198,170,143,134,117,99,88,75,68,58,53,44,0
368,361,354,328,300,276,251,229,217,197,180,163,142,127,112,106,90,84,71,66,56,407,0,0,0,0
387,380,379,372,352,338,314,299,285,265,245,238,224,204,186,169,156,141,126,111,98,89,81,0,0,0
396,392,389,378,371,351,341,337,318,298,281,256,237,219,200,185,166,151,133,105,80,67,408,0,0,0
390,400,402,398,385,375,359,348,335,304,294,275,255,236,211,195,174,160,135,120,104,0,0,0,0,0
397,391,383,370,364,350,327,308,288,284,260,232,208,184,165,146,125,103,79,0,0,0,0,0,0,0
401,403,399,394,384,374,358,340,324,303,270,244,227,209,193,168,155,132,116,93,74,0,0,0,0,0
382,393,395,388,377,365,349,336,317,309,289,280,261,250,233,210,194,175,161,136,121,108,0,0,0,0
381,386,366,360,342,320,313,295,264,257,241,216,196,176,162,150,140,122,94,83,65,52,409,411,410,0
376,367,353,339,321,315,305,290,266,246,228,212,188,177,157,0,0,0,0,0,0,0,0,0,0,0
