266,261,241,212,180,149,122,96,75,54,42,31,24,25,32,43,67,0,0,0,0,0,0,0,0,0,0,0
226,207,183,168,138,129,111,95,83,73,74,63,57,58,59,64,65,76,79,88,0,0,0,0,0,0,0,0
287,271,253,252,234,211,188,179,165,148,134,121,110,104,105,106,107,112,118,130,140,151,169,185,181,0,0,0
304,317,311,298,286,278,259,240,224,206,187,177,178,166,167,158,159,150,160,412,411,0,0,0,0,0,0,0
332,322,310,289,277,265,245,225,219,208,189,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,354,353,352,347,339,331,316,303,291,272,260,246,235,228,220,214,209,198,414,0,0,0,0,0,0,0,0
292,305,329,341,362,367,381,385,384,382,379,383,380,366,355,348,340,328,312,299,279,267,254,236,0,0,0,0
323,349,368,374,390,397,405,404,406,402,398,391,375,363,356,342,324,306,293,273,255,0,0,0,0,0,0,0
369,386,399,407,409,410,408,403,394,392,388,377,359,350,335,325,314,294,262,0,0,0,0,0,0,0,0,0
357,376,387,395,400,401,396,393,389,365,351,336,326,315,295,282,0,0,0,0,0,0,0,0,0,0,0,0
313,343,360,364,370,371,378,372,373,361,358,346,338,327,319,308,301,296,283,274,248,415,416,237,0,0,0,0
344,345,337,330,320,321,309,302,297,285,276,269,263,257,250,249,243,238,231,230,221,0,0,0,0,0,0,0
307,300,288,284,275,270,264,244,233,223,218,217,210,204,203,202,201,200,199,196,195,194,193,192,0,0,0,0
280,281,268,256,239,232,222,205,197,182,176,172,157,156,147,146,145,144,143,142,155,154,153,164,163,170,175,0
242,216,186,171,141,128,120,117,103,94,87,82,86,93,92,102,109,116,115,127,137,162,0,0,0,0,0,0
247,229,191,161,136,113,100,81,71,56,52,45,38,39,41,40,46,53,62,72,78,85,101,114,126,152,0,0
215,174,135,91,69,50,36,29,23,18,12,13,14,19,30,37,51,55,70,84,99,0,0,0,0,0,0,0
213,173,131,90,60,44,26,16,10,4,1,2,3,5,11,17,28,35,49,61,77,108,133,0,0,0,0,0
227,184,139,97,89,66,47,34,20,15,6,7,8,9,21,22,27,33,48,68,80,98,413,0,0,0,0,0
