8,5,4,2,9,24,35,46,54,67,79,93,106,122,138,152,474,330,0,0,0,0,0,0,0,0,0,0,0
120,40,23,18,13,12,7,16,21,36,48,55,64,80,86,97,115,131,153,170,188,206,221,244,331,0,0,0,0
59,45,33,27,22,26,37,49,65,73,87,99,117,133,155,171,190,208,232,255,268,279,0,0,0,0,0,0,0
77,71,63,58,57,62,66,70,74,91,101,111,126,144,159,184,207,223,239,261,273,476,0,0,0,0,0,0,0
110,90,89,94,108,113,128,140,148,163,177,192,216,234,249,281,296,305,314,323,333,348,0,0,0,0,0,0,0
114,118,129,145,150,164,173,182,196,200,212,224,235,251,283,291,297,315,325,342,349,358,364,376,375,0,0,0,0
141,166,186,202,226,243,252,264,275,292,299,317,327,344,351,360,366,379,394,392,404,402,0,0,0,0,0,0,0
143,142,162,187,220,238,253,277,302,320,346,363,369,389,388,407,413,423,422,420,436,434,432,430,418,400,0,0,0
157,174,197,227,258,287,312,347,355,371,382,409,408,425,439,444,456,467,465,464,463,462,460,458,446,384,0,0,0
205,230,271,304,337,372,383,399,416,426,440,445,457,468,466,473,472,471,470,469,459,447,441,427,417,356,0,0,0
180,214,266,303,329,354,370,390,398,415,414,424,438,443,442,455,454,453,452,451,450,461,449,448,428,391,0,0,0
204,219,246,265,286,301,319,353,362,368,387,397,406,412,411,421,419,437,435,433,431,429,410,401,374,0,0,0,0
151,179,203,218,237,257,276,285,300,311,318,328,336,345,352,361,367,381,380,386,385,396,395,393,405,403,0,0,0
136,160,165,178,193,201,213,225,236,245,256,270,274,284,298,307,316,326,335,343,350,359,365,378,377,0,0,0,0
146,161,130,119,103,105,109,125,135,149,169,185,195,211,217,229,241,250,263,269,282,290,306,310,324,334,341,357,0
75,82,85,92,102,112,127,139,156,172,181,191,199,210,228,240,248,262,280,295,309,322,332,0,0,0,0,0,0
76,51,56,69,84,88,100,104,124,134,147,168,183,194,209,222,233,254,272,289,308,321,339,0,0,0,0,0,0
44,42,32,31,30,39,29,38,43,50,61,68,81,98,116,132,154,167,176,189,198,215,231,247,259,278,293,475,340
19,17,11,15,25,41,47,60,78,96,107,123,137,158,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,28,14,6,1,3,10,20,34,53,72,83,95,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
