36,41,40,39,45,44,48,56,60,65,73,81,89,91,102,117,134,146,157,172,193,211,231,253,320,463,0,0,0,0
66,67,75,79,85,90,97,106,114,125,133,144,150,163,179,183,199,230,248,271,288,333,0,0,0,0,0,0,0,0
64,83,96,104,107,118,140,145,156,164,171,182,192,209,215,229,256,260,277,299,329,348,355,372,384,379,395,400,385,0
135,148,165,176,184,200,204,216,220,239,242,252,264,270,287,309,316,347,365,378,393,399,406,0,0,0,0,0,0,0
149,159,174,195,210,225,232,265,289,295,310,319,330,339,362,364,383,405,412,418,427,0,0,0,0,0,0,0,0,0
108,141,180,212,243,249,272,280,311,324,334,349,363,366,380,394,407,415,426,433,438,439,440,441,442,419,0,0,0,0
122,142,177,205,227,250,274,282,300,313,325,336,352,374,388,408,416,420,428,435,450,449,454,455,456,451,434,0,0,0
86,121,131,161,196,233,251,275,285,307,318,342,344,356,376,402,410,422,432,446,453,459,458,457,452,444,0,0,0,0
109,126,155,181,208,238,244,263,268,286,292,303,326,332,345,351,359,371,392,404,414,425,430,437,436,448,447,445,431,443
100,110,128,166,197,219,234,246,259,294,298,308,328,338,346,361,360,370,382,387,398,403,411,417,424,423,429,421,0,0
76,93,116,139,162,190,198,214,224,247,255,269,276,293,297,304,315,327,343,354,358,369,377,386,391,397,401,409,413,0
53,59,72,94,101,111,124,132,170,189,203,218,228,245,258,267,279,291,314,323,337,350,357,368,375,381,390,396,389,0
42,54,62,77,88,105,123,127,143,154,169,185,202,223,237,254,266,284,302,317,331,341,353,0,0,0,0,0,0,0
29,34,52,58,71,87,113,130,153,160,178,191,213,236,262,278,296,306,322,340,0,0,0,0,0,0,0,0,0,0
20,25,31,38,51,55,70,80,92,99,115,138,152,168,188,207,226,241,257,273,283,301,321,335,373,0,0,0,0,0
12,9,5,8,15,24,37,47,61,69,84,98,120,137,175,187,201,222,240,261,281,290,305,312,0,0,0,0,0,0
50,19,4,1,3,11,2,16,28,35,46,57,68,82,95,112,119,136,151,167,186,206,221,235,460,0,0,0,0,0
33,18,10,14,7,6,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,23,17,22,21,30,32,43,49,63,74,78,103,129,147,158,173,194,217,0,0,0,0,0,0,0,0,0,0,0
