176,113,120,125,130,150,158,163,167,172,198,179,199,195,200,207,214,201,185,186,188,196,190,191,192,0,0,0,0,0,0
53,45,83,87,92,107,114,121,122,131,140,132,141,133,134,142,135,143,145,146,147,153,165,174,0,0,0,0,0,0,0
156,81,75,77,40,41,46,55,56,60,64,69,71,72,78,84,85,89,97,98,110,116,127,154,0,0,0,0,0,0,0
62,29,25,13,14,15,16,21,22,28,30,31,34,38,51,58,66,86,105,124,136,155,0,0,0,0,0,0,0,0,0
101,63,44,19,7,4,1,2,27,3,5,6,11,12,18,24,33,39,52,74,106,118,137,161,0,0,0,0,0,0,0
170,90,36,26,20,8,9,10,17,23,32,35,43,59,67,73,100,119,149,477,0,0,0,0,0,0,0,0,0,0,0
112,91,76,68,54,47,48,42,49,50,57,61,65,70,79,80,99,109,117,128,148,162,175,0,0,0,0,0,0,0,0
129,102,93,94,95,103,104,108,111,115,123,126,144,152,160,169,173,182,193,203,210,223,0,0,0,0,0,0,0,0,0
239,255,225,183,171,139,151,159,164,168,178,181,187,189,202,208,209,215,220,221,226,230,231,237,238,253,0,0,0,0,0
184,206,218,219,228,229,235,244,246,248,258,263,268,269,270,271,279,280,281,272,273,275,277,0,0,0,0,0,0,0,0
212,240,257,267,278,295,309,321,326,327,338,349,350,351,363,352,353,339,341,329,330,324,319,320,304,292,0,0,0,0,0
261,307,346,359,382,383,398,399,413,403,420,421,423,414,415,405,400,401,392,387,389,366,355,358,333,0,0,0,0,0,0
335,370,390,381,411,428,435,436,444,450,451,452,453,454,456,445,447,437,439,426,407,402,394,378,367,344,0,0,0,0,0
285,305,345,368,395,418,441,443,457,459,466,468,472,473,474,470,471,464,465,449,434,427,408,393,379,357,0,0,0,0,0
254,293,334,380,409,417,440,442,458,460,461,467,462,469,463,455,446,448,438,425,406,388,377,356,332,0,0,0,0,0,0
286,294,325,369,396,397,410,412,419,429,430,431,432,433,422,424,416,404,391,386,376,365,343,331,318,303,283,276,284,290,291
224,260,264,306,336,347,348,360,361,371,362,372,373,384,385,374,375,364,354,340,342,323,317,302,282,274,259,222,216,475,476
197,217,232,256,262,266,287,308,322,296,288,310,311,312,297,298,299,300,313,314,315,316,301,289,0,0,0,0,0,0,0
138,157,166,177,194,204,205,227,233,234,241,242,243,245,247,249,250,251,252,236,0,0,0,0,0,0,0,0,0,0,0
