15,14,10,8,6,17,22,30,44,50,64,78,88,96,108,116,148,234,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,39,24,16,4,1,3,2,5,11,20,18,25,43,49,57,73,80,92,121,134,147,164,185,204,221,232,241,465,466,468,0,0
63,52,38,19,13,9,7,12,21,26,40,58,71,81,104,115,136,157,177,200,0,0,0,0,0,0,0,0,0,0,0,0,0
77,62,51,42,35,28,27,32,31,45,47,53,65,79,89,101,122,154,178,201,215,227,242,0,0,0,0,0,0,0,0,0,0
61,55,60,66,75,82,85,98,105,118,126,140,158,186,205,222,233,261,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,91,94,100,110,120,131,145,156,161,170,169,181,202,217,235,251,271,275,288,0,0,0,0,0,0,0,0,0,0,0,0,0
107,112,133,143,151,162,171,182,194,208,213,218,224,246,254,272,278,283,296,304,313,311,325,324,0,0,0,0,0,0,0,0,0
138,128,144,160,184,197,210,220,247,256,266,285,299,308,320,327,332,331,342,341,350,349,348,0,0,0,0,0,0,0,0,0,0
175,203,238,259,280,286,302,315,328,335,357,366,373,386,385,384,383,382,381,380,0,0,0,0,0,0,0,0,0,0,0,0,0
176,199,231,260,292,316,322,347,359,376,375,393,406,425,424,436,435,434,432,423,421,410,397,379,0,0,0,0,0,0,0,0,0
188,226,257,287,318,337,361,368,389,409,417,440,450,448,462,464,460,458,456,454,452,443,430,428,419,395,0,0,0,0,0,0,0
191,214,240,248,268,300,317,336,360,377,388,394,418,427,441,451,449,463,461,459,457,455,453,444,442,429,420,396,390,0,0,0,0
408,407,416,415,426,439,438,437,447,446,445,433,431,422,411,398,391,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,187,198,239,267,291,323,346,358,367,374,387,392,404,403,402,401,414,413,412,400,399,0,0,0,0,0,0,0,0,0,0,0
152,168,190,225,250,279,309,321,334,333,345,344,343,352,351,356,355,354,365,364,363,372,371,370,369,362,353,0,0,0,0,0,0
146,163,174,196,219,237,249,255,265,274,273,290,298,297,307,306,314,319,326,330,329,340,339,338,0,0,0,0,0,0,0,0,0
114,125,132,150,167,172,183,195,209,207,212,223,230,236,245,253,264,277,284,289,295,301,303,312,310,0,0,0,0,0,0,0,0
95,102,111,113,124,127,137,142,149,159,166,173,180,189,193,206,216,229,244,252,263,276,282,0,0,0,0,0,0,0,0,0,0
69,68,67,72,76,83,90,93,99,106,119,130,141,155,165,179,192,211,228,243,258,262,270,281,294,293,0,0,0,0,0,0,0
87,70,46,37,36,29,23,34,33,41,48,54,59,74,84,97,109,117,129,139,0,0,0,0,0,0,0,0,0,0,0,0,0
