465,459,440,438,424,416,406,393,359,346,334,332,310,304,292,283,268,259,249,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,454,490,497,503,489,486,475,472,464,457,445,430,422,411,399,386,365,342,335,319,313,306,307,295,285,278,266,250,0,0,0,0,0,0
505,514,512,510,506,501,500,485,484,480,469,463,444,426,423,405,370,366,349,339,324,315,308,287,270,237,252,209,226,210,529,527,528,524,0
493,508,518,517,513,520,511,509,502,496,481,473,458,446,439,431,407,394,379,367,353,325,288,262,238,216,0,0,0,0,0,0,0,0,0
516,515,507,504,488,487,474,466,447,441,433,417,409,387,362,327,293,263,222,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,491,482,476,467,460,455,442,436,425,413,396,373,344,300,264,223,192,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,499,494,495,483,478,470,468,456,450,443,428,419,414,401,384,374,355,328,309,275,245,212,188,167,154,142,0,0,0,0,0,0,0,0
461,479,471,462,451,429,415,403,392,385,381,375,364,357,345,321,289,276,246,224,197,173,155,135,124,111,0,0,0,0,0,0,0,0,0
452,437,421,404,383,376,358,352,340,330,318,302,281,267,256,234,206,194,179,159,144,125,118,104,87,0,0,0,0,0,0,0,0,0,0
420,398,377,341,331,312,303,291,272,257,241,235,228,214,199,183,162,150,137,126,113,105,88,82,71,60,0,0,0,0,0,0,0,0,0
434,382,348,311,282,271,258,229,218,201,190,181,175,164,145,139,128,114,107,99,83,72,62,61,53,40,32,31,30,50,69,80,525,0,0
402,391,360,322,290,247,225,213,200,189,170,163,160,151,140,131,120,100,90,84,64,55,43,41,34,33,24,16,14,12,522,0,0,0,0
351,337,297,255,207,198,180,169,149,138,130,127,119,106,89,74,73,63,54,42,35,25,17,15,13,11,9,7,6,21,22,0,0,0,0
397,380,356,329,301,280,240,227,193,174,148,136,112,98,81,70,52,51,39,23,10,8,5,4,3,2,1,20,38,521,523,0,0,0,0
363,347,279,254,233,205,182,168,158,143,134,110,123,117,103,97,86,79,68,59,49,37,29,19,26,18,27,28,36,48,0,0,0,0,0
388,369,333,317,274,253,239,217,211,191,186,178,171,157,153,141,133,122,116,109,95,96,85,66,56,44,45,47,46,57,67,78,0,0,0
390,372,354,326,299,296,273,261,251,232,221,215,204,196,185,177,165,156,152,147,132,121,102,92,75,76,77,65,58,526,0,0,0,0,0
427,418,400,389,368,361,343,336,320,316,298,286,277,265,260,243,236,231,220,203,195,184,176,161,146,129,115,108,101,91,93,94,0,0,0
453,448,435,432,412,408,395,378,371,350,338,323,314,305,294,284,269,248,242,230,219,208,202,0,0,0,0,0,0,0,0,0,0,0,0
