146,145,153,158,167,180,179,182,191,199,206,227,226,235,265,289,311,288,287,296,286,285,284,322,321,0,0,0,0,0
169,184,202,215,221,229,238,242,252,251,267,266,276,275,290,299,324,341,348,347,338,302,320,337,329,319,310,0,0,0
222,244,270,278,292,308,307,312,325,334,342,353,367,366,374,365,361,359,0,0,0,0,0,0,0,0,0,0,0,0
159,193,245,279,315,343,357,369,356,377,384,391,390,398,397,401,396,387,380,364,363,355,345,318,328,0,0,0,0,0
246,282,327,354,362,378,392,399,406,415,414,411,409,408,403,394,385,379,317,0,0,0,0,0,0,0,0,0,0,0
247,301,316,344,370,393,402,407,405,413,412,410,404,400,395,386,371,0,0,0,0,0,0,0,0,0,0,0,0,0
185,186,216,255,280,309,336,358,368,376,383,389,388,382,381,373,372,360,346,330,0,0,0,0,0,0,0,0,0,0
155,173,203,230,260,273,300,314,313,326,335,333,332,352,351,350,349,340,339,331,0,0,0,0,0,0,0,0,0,0
183,201,214,233,243,254,253,269,268,272,277,291,298,297,306,305,304,303,0,0,0,0,0,0,0,0,0,0,0,0
154,127,126,144,152,168,172,192,200,207,213,220,228,232,237,236,241,250,259,264,263,271,274,281,295,0,0,0,0,0
80,72,96,95,105,103,118,125,135,143,157,166,171,178,190,205,212,219,225,231,234,240,248,0,0,0,0,0,0,0
62,59,67,78,77,87,91,101,113,121,132,140,150,164,176,188,198,204,218,224,239,0,0,0,0,0,0,0,0,0
53,44,42,35,24,32,30,38,50,52,57,70,75,85,94,111,130,149,163,175,197,217,258,0,0,0,0,0,0,0
18,14,13,9,6,4,28,46,51,69,84,98,120,137,156,170,187,210,0,0,0,0,0,0,0,0,0,0,0,0
92,25,19,16,15,12,10,7,5,2,20,36,49,55,73,83,93,109,128,161,181,196,208,0,0,0,0,0,0,0
79,48,43,17,23,11,1,22,8,3,21,27,45,54,68,81,97,110,123,147,160,174,195,209,223,261,262,256,257,0
63,41,40,34,33,31,39,29,37,47,56,64,74,89,99,119,129,136,148,162,194,416,283,293,0,0,0,0,0,0
88,61,60,58,66,65,71,76,86,82,90,100,112,124,131,139,138,0,0,0,0,0,0,0,0,0,0,0,0,0
107,106,104,102,108,117,116,122,115,114,134,133,142,141,151,165,177,189,211,249,0,0,0,0,0,0,0,0,0,0
