243,256,262,282,281,293,280,309,300,292,308,327,332,326,334,339,349,361,369,384,417,0,0,0,0,0,0,0,0,0,0
214,234,270,316,322,337,335,342,341,340,353,352,350,358,357,370,378,395,393,411,410,418,431,443,442,450,441,427,409,0,0
168,190,233,284,323,354,362,373,379,390,389,388,387,386,397,396,402,420,435,446,445,451,460,459,449,440,426,416,408,0,0
181,232,283,343,363,366,398,404,422,447,455,454,465,462,394,475,473,472,468,466,456,448,438,424,415,407,400,0,0,0,0
310,336,372,403,421,436,453,452,464,463,461,476,474,471,470,469,467,458,457,439,437,423,413,405,392,486,0,0,0,0,0
261,301,328,351,371,385,401,412,419,434,433,432,444,430,429,428,425,414,406,399,391,485,0,0,0,0,0,0,0,0,0
162,179,209,245,268,298,321,331,348,356,355,360,365,364,368,377,376,383,382,381,380,375,374,367,359,484,0,0,0,0,0
155,160,173,187,199,208,220,229,244,252,266,265,278,288,305,314,313,325,333,338,347,346,345,344,0,0,0,0,0,0,0
121,120,119,127,126,130,141,146,158,165,176,186,192,205,217,223,227,237,257,272,295,302,317,324,329,483,0,0,0,0,0
87,75,79,78,77,85,96,100,111,124,135,145,151,164,184,203,216,236,247,263,271,294,311,0,0,0,0,0,0,0,0
113,103,81,70,53,43,38,36,41,47,50,60,74,73,90,105,116,139,150,169,182,197,211,221,235,246,477,478,0,0,0
51,20,11,9,14,25,24,23,35,34,40,55,72,89,98,110,138,156,174,196,215,479,0,0,0,0,0,0,0,0,0
26,16,3,2,1,4,7,13,22,27,45,56,65,71,83,104,115,143,163,175,198,0,0,0,0,0,0,0,0,0,0
54,44,21,17,12,6,5,10,8,15,19,18,29,28,46,57,59,69,91,106,108,123,144,157,183,202,222,248,0,0,0
49,39,33,32,31,30,37,42,48,52,61,66,84,99,117,129,152,170,191,212,226,249,273,303,482,481,480,0,0,0,0
64,58,63,62,68,67,76,80,86,92,97,112,125,136,140,153,171,185,204,224,238,258,285,0,0,0,0,0,0,0,0
114,109,95,82,94,88,102,101,107,118,128,132,131,137,142,154,159,172,177,194,193,206,225,239,250,259,0,0,0,0,0
122,134,133,147,161,166,178,188,195,201,200,207,219,218,228,241,240,251,264,277,276,275,274,287,286,297,296,304,318,330,312
149,148,167,180,189,210,213,231,242,255,269,291,260,230,253,299,307,267,279,290,289,306,315,320,319,0,0,0,0,0,0
