212,207,200,202,194,189,181,182,166,184,167,165,164,183,163,180,190,195,201,213,220,242,269,0,0,0,0,0,0,0,0,0,0,0
252,261,268,262,243,254,255,245,230,234,233,229,232,231,228,227,226,244,253,263,277,286,295,311,336,349,0,0,0,0,0,0,0,0
293,294,304,310,312,323,325,327,328,331,330,329,316,315,314,305,313,326,324,337,344,350,343,371,342,335,334,322,348,340,333,511,510,0
303,341,372,386,396,398,405,414,416,417,420,419,408,418,415,407,406,404,397,393,392,385,384,370,369,347,0,0,0,0,0,0,0,0
413,434,453,459,465,472,471,477,470,469,464,460,458,449,433,412,403,395,383,381,368,0,0,0,0,0,0,0,0,0,0,0,0,0
411,432,448,463,483,491,499,496,498,495,497,494,490,487,484,468,455,447,431,427,402,390,380,367,513,0,0,0,0,0,0,0,0,0
346,382,389,425,451,461,475,485,488,492,493,503,500,502,501,489,486,476,462,452,442,426,401,0,0,0,0,0,0,0,0,0,0,0
359,399,430,446,456,466,473,479,478,480,481,482,474,467,457,454,450,441,424,400,379,0,0,0,0,0,0,0,0,0,0,0,0,0
309,339,366,377,387,409,421,437,436,435,444,443,445,438,439,440,428,429,422,423,410,394,388,378,0,0,0,0,0,0,0,0,0,0
297,302,317,332,338,345,353,352,351,355,354,360,361,362,363,373,364,374,375,376,365,356,357,512,358,0,0,0,0,0,0,0,0,0
248,236,247,246,256,265,264,271,270,273,272,278,281,287,288,290,291,296,300,301,306,307,308,318,319,320,321,0,0,0,0,0,0,0
251,241,174,173,172,159,158,170,169,168,185,191,192,196,203,214,218,221,222,235,257,258,266,274,275,279,282,283,289,292,298,507,509,0
122,112,95,94,89,81,80,79,88,104,103,120,121,126,136,146,154,171,186,197,204,208,219,223,237,249,259,276,284,506,0,0,0,0
84,73,48,44,35,32,31,30,34,43,47,58,62,68,76,82,105,111,127,137,147,155,160,187,205,209,215,238,260,280,505,0,0,0
107,70,37,26,16,2,12,11,6,5,10,1,15,20,25,36,45,50,69,83,90,106,113,128,140,151,161,193,206,216,239,0,0,0
39,22,17,9,8,4,3,7,14,13,21,33,38,51,59,63,77,85,96,123,133,141,156,188,198,210,224,250,285,504,0,0,0,0
87,72,52,42,27,24,18,19,23,29,28,41,40,49,65,64,71,86,91,97,114,134,142,152,175,199,211,0,0,0,0,0,0,0
129,98,92,74,66,60,53,56,55,57,54,61,67,75,78,93,99,115,124,130,138,144,143,148,153,162,176,217,225,240,267,508,0,0
177,178,145,139,131,125,117,108,109,100,102,101,110,119,118,116,132,135,150,149,157,179,0,0,0,0,0,0,0,0,0,0,0,0
