1.47493048196107,1.59539564096319,2.0771003751413
NaN,1.50016157154784,1.35556924060376
1.1166504135561,NaN,1.46955880379034
1.71397802836629,2.96990963126936,1.44116413600931
1.44336368300671,1.97623186725988,1.48083057966449
1.62037713875131,2.07257907910905,1.61480513219348
2.05115349643205,1.97604647936682,1.47046276959356
1.60923783169788,1.13841995766062,1.91021351854335
1.66363571877566,1.66535428986218,1.69787632515859
1.36029395943508,NaN,1.81441890467903
1.2840920566409,2.60567346135418,1.54914960742966
1.26404474646905,1.01783577018165,1.36411873388422
1.19764461690999,1.97238104493092,1.62793794463149
1.36173331375818,1.60798017942396,1.39769991368702
1.16301465518419,1.62527444637815,1.41891779211668
1.19086741546544,2.75267822089406,1.47635378511432
1.07395158325606,1.33411775620826,1.76669962403987
0.960697114196395,2.36273546727518,1.50011640609398
NaN,1.56861140883457,1.77841847119938
