207,230,262,272,286,299,315,319,323,330,341,339,346,353,352,360,379,0,0,0,0,0,0,0,0,0,0,0,0
216,241,273,294,316,327,351,364,363,372,371,382,381,388,387,395,396,397,398,391,380,369,354,355,347,340,329,322,308
179,217,260,295,304,336,343,358,366,385,390,393,400,405,404,399,392,383,370,361,0,0,0,0,0,0,0,0,0
130,145,151,181,218,243,264,288,309,344,368,378,386,394,403,402,401,389,384,374,373,362,356,348,0,0,0,0,0
180,186,204,238,265,283,312,311,328,345,367,377,376,375,365,357,350,349,342,331,324,0,0,0,0,0,0,0,0
175,219,226,252,306,289,305,310,317,320,338,359,337,335,334,333,332,326,325,0,0,0,0,0,0,0,0,0,0
111,120,136,158,182,196,209,232,242,251,263,274,287,293,303,302,301,300,298,409,410,0,0,0,0,0,0,0,0
122,101,110,91,76,86,92,106,119,132,131,147,146,157,167,195,208,231,240,259,261,271,270,0,0,0,0,0,0
55,56,60,59,66,75,90,94,109,129,156,174,203,229,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,33,32,65,31,30,25,35,45,62,74,85,100,118,140,162,178,198,202,214,0,0,0,0,0,0,0,0,0
20,13,9,12,15,18,29,34,44,51,64,84,99,121,139,155,166,177,193,0,0,0,0,0,0,0,0,0,0
39,19,16,8,3,2,1,14,24,37,43,54,63,70,82,98,115,128,142,160,172,192,407,0,0,0,0,0,0
93,58,22,11,7,6,5,4,10,17,21,28,42,47,53,69,80,89,107,127,141,159,171,191,0,0,0,0,0
38,23,27,26,36,41,46,61,72,78,83,97,117,125,150,164,184,197,212,236,249,408,406,0,0,0,0,0,0
116,50,49,48,52,57,67,68,77,87,95,113,124,138,153,170,190,201,221,235,248,257,0,0,0,0,0,0,0
71,73,81,79,88,96,103,102,112,123,133,137,148,152,163,168,183,189,200,211,228,0,0,0,0,0,0,0,0
104,108,114,126,134,149,154,169,176,187,188,199,205,210,220,227,233,234,244,245,253,267,247,256,281,291,282,0,0
135,143,161,165,185,206,213,222,223,239,246,254,255,266,279,280,278,277,275,276,284,290,297,0,0,0,0,0,0
144,173,194,215,225,224,237,258,269,268,285,292,296,307,313,314,318,0,0,0,0,0,0,0,0,0,0,0,0
