183,149,156,157,163,171,165,169,168,167,187,186,185,184,179,178,177,176,166,0,0,0,0,0,0,0,0,0,0
160,104,103,112,110,109,124,132,131,138,130,129,137,146,145,144,134,121,106,105,120,101,125,0,0,0,0,0,0
150,96,87,81,73,72,71,58,70,69,68,67,65,80,79,78,62,83,91,99,119,141,151,0,0,0,0,0,0
42,40,37,35,1,50,26,23,21,18,13,11,54,9,5,61,89,98,117,432,433,0,0,0,0,0,0,0,0
59,39,38,34,30,28,25,48,17,15,46,10,43,60,88,100,116,133,431,435,437,0,0,0,0,0,0,0,0
92,36,33,29,56,20,16,47,12,53,7,4,52,85,97,115,430,0,0,0,0,0,0,0,0,0,0,0,0
84,75,41,2,32,27,24,22,19,14,45,44,8,6,3,51,82,93,114,139,0,0,0,0,0,0,0,0,0
95,74,31,49,57,66,55,64,63,77,76,86,90,94,118,140,0,0,0,0,0,0,0,0,0,0,0,0,0
153,113,102,111,108,155,107,128,127,126,136,135,143,142,148,147,152,154,161,164,175,0,0,0,0,0,0,0,0
158,162,170,180,196,195,194,204,203,202,193,192,191,190,189,201,200,199,439,438,434,174,436,0,0,0,0,0,0
197,207,215,234,253,254,252,251,263,262,260,250,249,243,242,230,229,228,227,217,212,0,0,0,0,0,0,0,0
235,245,283,300,326,325,337,336,335,334,333,324,323,312,307,291,289,275,276,268,258,246,224,0,0,0,0,0,0
182,198,236,301,349,371,385,384,383,382,381,380,379,378,362,352,342,340,320,311,304,287,266,238,0,0,0,0,0
237,284,338,387,399,412,419,421,410,418,416,409,408,404,394,393,376,368,367,360,350,327,318,302,272,239,0,0,0
286,309,364,400,413,424,429,428,426,425,420,414,406,402,391,374,366,359,339,317,303,267,240,0,0,0,0,0,0
316,358,390,401,405,423,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,422,427,417,415,407,403,392,375,365,351,328,310,273,257,225,0,0,0,0,0,0,0,0,0,0,0,0,0
173,188,208,223,256,285,315,357,372,386,398,397,396,395,389,388,377,370,369,361,341,329,319,305,274,259,247,216,0
347,346,356,355,354,353,345,344,343,332,331,330,322,321,306,288,269,248,226,213,0,0,0,0,0,0,0,0,0
172,181,211,255,222,244,265,264,271,282,299,281,280,296,279,278,295,294,293,292,290,277,270,241,0,0,0,0,0
205,206,210,209,214,221,220,233,298,297,232,231,219,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
