53,39,36,37,47,55,66,74,94,103,115,119,133,151,168,194,221,241,263,286,300,314,317,326,373,0,0,0,0
69,78,92,106,127,132,146,164,173,184,201,219,239,262,285,305,324,340,330,341,352,361,369,0,0,0,0,0,0
65,77,98,111,126,152,158,179,200,227,232,251,270,284,304,334,360,372,376,385,392,386,387,388,379,0,0,0,0
102,122,150,167,191,218,248,261,276,293,301,313,339,358,370,384,391,399,403,404,406,408,400,0,0,0,0,0,0
93,112,131,159,183,208,246,265,283,299,312,316,329,346,366,382,390,402,417,420,422,423,418,419,394,0,0,0,0
99,139,172,209,240,271,290,302,323,333,347,359,371,383,397,415,398,416,421,428,429,425,426,409,0,0,0,0,0
134,174,220,249,277,294,306,325,342,351,367,377,405,407,424,430,431,427,411,0,0,0,0,0,0,0,0,0,0
61,79,96,107,128,169,195,213,242,264,278,295,315,335,353,368,378,393,401,410,412,413,414,0,0,0,0,0,0
97,124,148,175,210,228,250,252,253,272,279,296,307,318,331,344,354,362,374,380,389,396,395,0,0,0,0,0,0
52,67,85,117,136,156,176,189,204,223,229,243,255,268,288,297,309,320,332,336,349,356,365,375,381,0,0,0,0
40,54,62,88,114,137,142,160,171,187,197,206,216,230,244,237,247,258,274,289,298,311,322,328,338,350,357,364,363
34,49,64,71,86,101,109,129,149,163,182,190,199,207,231,245,260,269,282,292,303,321,337,0,0,0,0,0,0
14,20,25,42,59,72,83,118,130,145,161,178,193,212,226,238,259,275,281,310,0,0,0,0,0,0,0,0,0
48,6,12,21,26,43,60,76,91,110,121,138,144,162,181,198,217,236,257,280,308,319,0,0,0,0,0,0,0
3,7,13,23,28,46,68,81,90,104,120,143,166,186,205,215,235,256,273,355,0,0,0,0,0,0,0,0,0
15,4,1,2,9,17,22,35,45,63,80,89,105,125,141,157,177,192,211,225,287,345,0,0,0,0,0,0,0
29,5,8,16,19,33,41,58,75,87,116,135,155,170,188,203,214,224,234,254,267,291,327,343,348,0,0,0,0
10,11,18,27,32,44,57,70,84,100,113,147,154,165,185,202,0,0,0,0,0,0,0,0,0,0,0,0,0
50,24,30,38,31,51,56,73,82,95,108,123,140,153,180,196,222,233,0,0,0,0,0,0,0,0,0,0,0
