108,90,55,50,43,42,31,25,24,23,21,30,29,40,49,39,60,66,65,78,86,100,113,121,138,155,175,198,0,0
135,124,109,102,91,81,72,71,70,69,68,67,79,88,95,101,106,114,131,139,150,160,169,188,219,241,268,0,0,0
177,157,144,143,134,117,116,123,133,132,142,146,151,156,171,176,199,204,225,236,254,281,300,296,345,359,358,368,367,376
183,179,178,162,182,196,195,206,210,221,243,249,262,283,310,327,326,318,299,307,316,500,0,0,0,0,0,0,0,0
161,189,190,214,231,251,256,264,277,292,302,329,328,334,352,361,370,378,387,398,408,407,406,405,0,0,0,0,0,0
227,244,265,311,321,336,349,363,371,380,379,389,400,419,424,423,440,431,430,438,449,448,436,445,435,427,421,395,0,0
226,255,284,297,330,335,364,390,394,401,425,432,451,450,462,471,469,488,486,485,484,483,481,491,489,478,464,443,0,0
250,303,341,362,393,420,463,461,467,470,487,493,498,497,496,495,490,494,499,474,434,417,426,0,0,0,0,0,0,0
222,271,301,348,353,388,409,422,441,439,460,459,466,465,468,482,480,492,479,477,476,475,473,472,0,0,0,0,0,0
263,291,320,392,399,418,429,428,437,447,446,458,444,457,456,442,455,454,453,452,433,0,0,0,0,0,0,0,0,0
194,205,242,270,282,309,319,340,347,346,360,369,385,377,384,397,396,404,403,402,416,415,414,413,412,411,410,0,0,0
237,261,269,280,290,308,317,315,325,324,333,339,344,343,351,357,356,366,365,375,374,383,0,0,0,0,0,0,0,0
170,209,208,220,224,235,240,248,247,253,260,276,275,279,289,287,295,306,305,314,323,331,338,337,350,372,381,391,382,0
167,166,181,187,193,197,203,212,218,223,229,233,239,245,259,257,266,273,285,293,304,312,322,342,354,355,373,0,0,0
122,115,141,140,130,129,128,127,126,137,148,153,158,164,173,186,184,191,200,216,228,238,258,272,278,298,313,0,0,0
94,87,77,76,85,84,83,93,98,97,112,110,118,145,152,163,172,185,201,217,232,252,274,294,0,0,0,0,0,0
147,89,53,48,36,35,34,33,32,45,44,56,62,73,92,96,111,119,136,159,180,202,211,230,246,267,286,332,0,0
61,54,22,20,15,8,3,2,1,7,6,18,27,51,57,74,82,104,120,154,174,192,207,213,234,288,0,0,0,0
103,107,80,41,26,17,10,9,5,4,12,11,63,75,99,125,149,165,0,0,0,0,0,0,0,0,0,0,0,0
16,14,19,38,37,47,59,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
