367,354,338,327,309,300,288,281,262,251,238,215,203,200,195,184,178,163,162,161,160,182,175,0,0,0,0,0,0,0
405,404,397,391,382,377,364,352,343,325,319,295,277,267,250,245,237,229,221,220,227,219,234,212,172,158,168,157,152,0
430,424,420,417,416,407,395,389,379,366,351,332,318,299,286,275,260,248,197,192,191,0,0,0,0,0,0,0,0,0
437,429,423,412,401,394,375,365,361,335,324,317,292,274,258,242,233,210,196,189,181,167,0,0,0,0,0,0,0,0
440,443,456,455,450,446,436,427,414,399,385,370,359,341,316,285,272,256,240,226,476,475,473,472,0,0,0,0,0,0
418,441,468,467,466,458,453,445,435,425,410,393,383,369,340,306,289,271,255,217,208,474,0,0,0,0,0,0,0,0
433,451,464,463,471,470,469,465,461,452,448,444,434,421,413,392,378,357,334,314,303,284,265,232,477,0,0,0,0,0
447,457,460,462,459,454,449,442,426,419,411,398,384,374,358,329,315,290,478,0,0,0,0,0,0,0,0,0,0,0
432,439,438,431,428,422,415,406,400,386,371,360,347,330,307,291,273,257,241,209,0,0,0,0,0,0,0,0,0,0
409,408,403,402,396,390,388,387,381,376,372,363,350,348,342,336,331,322,304,293,279,266,259,243,235,218,211,190,0,0
380,373,368,362,353,349,344,337,326,323,320,308,305,294,287,280,276,261,249,244,236,228,213,202,198,193,174,173,169,0
355,346,328,311,301,296,282,278,263,246,230,223,222,214,199,194,183,177,176,170,159,153,149,143,142,148,147,0,0,0
321,312,264,225,205,201,187,186,180,171,156,155,145,144,136,135,132,130,129,119,109,117,108,107,106,116,128,134,0,0
313,298,270,239,151,138,122,121,101,94,87,74,73,36,71,69,66,24,64,63,61,86,84,100,124,0,0,0,0,0
247,207,165,133,104,103,91,90,78,77,54,51,3,49,46,43,41,37,33,30,28,25,4,15,12,9,58,83,99,126
269,231,166,141,97,96,81,57,56,55,52,47,8,39,34,32,29,27,21,17,13,10,59,82,98,125,0,0,0,0
254,216,164,123,102,80,79,76,53,50,48,45,42,1,38,35,6,31,5,26,22,19,14,60,85,92,105,127,0,0
356,339,302,283,253,206,188,139,115,114,95,89,88,75,44,40,72,7,70,68,67,65,23,20,18,16,62,11,93,0
345,333,310,297,268,252,224,204,185,179,150,146,137,131,120,113,112,111,110,118,0,0,0,0,0,0,0,0,0,0
