8016
7151
6946
9873
6850
7499
7222
6752
3811
11941
3999
8090
8075
5755
5088
6030
6877
8211
6479
5276
7230
6019
8253
5156
4862
4710
6399
5818
7487
5930
7829
4390
6133
5214
5933
6495
6826
5590
8249
7452
5231
4965
8115
3091
6323
4328
6025
4151
6500
5124
7877
5244
5967
5315
3391
8935
6020
5694
4943
5233
7042
8886
5570
6058
5929
8402
7942
7306
4836
7078
8208
3985
7968
7330
6555
5088
6049
7694
4558
8277
7286
7261
5133
9400
5595
5700
5158
7449
3961
8561
5612
4970
4409
5843
8397
7265
5320
5290
7061
5674
3445
6005
4634
7839
5368
8946
6701
3082
6216
5319
6556
6656
5854
5938
5182
9987
8455
5648
3579
3539
6674
4275
4857
9497
5673
8947
6728
5782
6982
3038
5804
3663
5666
6373
9266
5319
3923
4474
3847
4934
6310
8576
5808
3984
2878
8095
9464
2906
4681
4652
3520
3446
2700
5918
5678
5514
6236
6551
5912
6343
6877
5887
3013
3183
6420
6214
5639
7120
5160
6237
6087
8235
8380
5152
5238
9627
6042
4806
4339
6406
6949
3242
5990
4554
6128
3622
3526
4417
5085
3255
4959
5237
5030
3410
5202
3732
4398
4792
3153
3692
4708
3786
4202
4165
6051
4592
4419
4146
5005
3327
5832
3649
5895
5331
4923
5089
5123
4221
3632
3603
4702
3319
4922
4820
5562
5572
3862
4032
16039
11318
16039
12281
16039
13478
13508
16039
11810
16040
9919
8362
10666
9590
