97,107,128,155,184,206,229,246,255,274,273,294,313,312,330,329,327,344,324,322,321,319,310,0,0,0,0,0,0,0,0,0,0,0
93,112,127,135,162,168,182,195,222,221,239,238,245,254,261,260,271,258,281,291,308,290,307,301,357,368,356,365,355,354,496,0,0,0
79,68,71,81,92,101,111,119,126,118,133,147,153,167,172,180,188,193,203,216,242,252,268,279,288,305,315,492,495,494,489,491,490,0
72,64,42,41,46,45,56,62,77,76,85,90,100,110,129,141,159,178,202,235,250,266,287,0,0,0,0,0,0,0,0,0,0,0
21,20,19,18,32,37,51,54,66,75,83,99,115,145,177,200,225,249,486,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,14,13,5,2,10,8,17,25,35,39,49,59,74,89,98,114,138,156,176,199,0,0,0,0,0,0,0,0,0,0,0,0,0
69,53,23,6,3,1,4,9,7,15,24,31,43,48,65,73,82,102,123,144,165,186,208,0,0,0,0,0,0,0,0,0,0,0
113,22,12,11,16,26,28,36,44,50,60,80,94,108,124,139,157,170,191,209,233,0,0,0,0,0,0,0,0,0,0,0,0,0
47,34,30,29,33,38,40,52,55,67,70,84,95,103,109,125,140,158,171,187,201,210,224,234,248,265,277,488,0,0,0,0,0,0
58,57,63,78,86,91,104,117,116,130,146,160,166,179,192,211,226,241,251,267,278,286,299,304,0,0,0,0,0,0,0,0,0,0
88,87,96,105,121,120,134,142,148,154,161,173,181,189,194,204,212,218,217,227,236,243,257,269,280,289,300,306,316,338,337,336,493,0
106,122,131,149,163,183,196,205,213,220,219,237,228,244,253,259,272,270,282,292,309,318,341,340,349,358,369,367,366,364,0,0,0,0
137,136,164,190,207,230,247,262,283,295,293,302,311,328,326,325,343,342,350,360,359,370,383,398,397,396,395,393,381,0,0,0,0,0
132,151,198,240,276,297,332,352,377,375,373,390,402,401,386,400,399,412,411,410,409,425,424,423,421,419,407,392,0,0,0,0,0,0
152,169,214,263,314,362,405,416,414,439,438,436,457,456,455,454,453,452,451,450,449,448,445,431,429,420,418,0,0,0,0,0,0,0
215,284,334,363,406,442,440,460,482,485,484,483,477,475,472,470,468,465,462,447,444,430,422,428,408,394,0,0,0,0,0,0,0,0
185,232,285,335,347,379,417,441,459,458,481,480,479,478,476,474,473,471,469,467,466,464,463,461,446,443,0,0,0,0,0,0,0,0
143,175,223,264,298,333,353,378,404,403,415,413,427,426,437,435,434,433,432,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,174,197,231,256,275,296,303,331,346,345,351,361,376,374,391,389,388,387,385,384,372,371,0,0,0,0,0,0,0,0,0,0,0
