423,441,442,454,455,457,461,460,463,459,458,462,450,443,434,424,420,413,397,379,373,363,0,0,0,0,0,0,0,0
387,419,432,448,452,464,465,466,468,467,469,456,453,449,433,428,422,404,378,367,359,333,317,297,273,266,251,0,0,0
342,366,395,416,430,439,445,444,451,447,446,440,431,427,418,417,403,377,358,332,316,296,282,265,258,0,0,0,0,0
326,351,362,372,386,394,410,409,408,407,406,402,401,385,371,331,320,295,281,257,244,237,0,0,0,0,0,0,0,0
330,341,340,339,350,347,346,345,349,348,338,329,323,315,303,280,272,256,236,232,223,205,0,0,0,0,0,0,0,0
294,293,289,288,287,279,278,277,271,262,263,255,243,234,231,219,204,198,196,0,0,0,0,0,0,0,0,0,0,0
290,264,249,235,230,218,211,203,195,187,178,173,174,175,171,164,165,166,167,157,158,176,0,0,0,0,0,0,0,0
212,188,163,152,141,124,125,117,110,84,100,101,92,102,93,103,111,112,119,126,127,132,472,473,0,0,0,0,0,0
250,224,168,131,118,94,68,59,53,38,43,20,37,44,39,45,46,54,69,78,85,95,104,471,0,0,0,0,0,0
169,133,113,70,47,29,21,15,9,12,3,11,10,16,17,30,13,31,48,55,40,60,71,86,105,470,0,0,0,0
180,106,79,56,23,19,8,7,6,5,1,2,4,14,18,22,32,41,49,57,61,72,87,107,474,0,0,0,0,0
225,199,159,120,90,64,52,42,36,28,27,26,25,35,24,34,33,51,50,63,62,73,58,80,89,96,114,129,0,0
190,170,155,135,122,116,109,99,83,77,76,67,66,65,75,74,82,81,91,98,97,108,115,121,130,134,142,0,0,0
226,215,208,186,172,162,161,156,151,150,146,140,139,138,137,136,145,144,143,149,148,147,154,153,160,0,0,0,0,0
269,253,284,285,299,228,229,222,217,216,210,202,209,201,197,194,193,192,191,185,184,183,182,177,181,189,0,0,0,0
304,308,310,313,314,306,307,301,300,302,292,286,276,275,270,261,260,254,248,241,233,227,221,220,214,213,207,206,475,0
324,334,353,354,355,356,357,344,337,336,328,322,321,312,311,305,291,274,268,252,0,0,0,0,0,0,0,0,0,0
364,381,382,389,398,399,400,391,393,392,384,383,376,370,365,361,352,343,335,325,318,309,298,283,267,259,247,240,239,238
327,374,380,414,368,412,435,436,438,437,429,426,421,415,405,388,375,369,360,0,0,0,0,0,0,0,0,0,0,0
