55,65,76,80,93,102,107,116,138,150,167,173,183,200,209,220,226,234,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,30,29,37,43,47,57,72,79,87,101,114,125,144,154,165,181,190,199,208,207,214,256,0,0,0,0,0,0,0,0,0,0,0
27,26,14,10,13,20,23,35,46,59,71,77,97,112,123,136,147,157,171,179,202,232,255,477,0,0,0,0,0,0,0,0,0,0
31,18,11,6,3,9,12,21,32,41,44,53,66,83,92,100,122,142,161,188,213,247,476,478,0,0,0,0,0,0,0,0,0,0
5,4,2,1,8,15,19,28,40,49,63,74,91,104,118,135,152,177,212,246,479,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,22,33,45,50,64,70,84,96,105,119,128,143,189,219,248,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,24,34,36,42,51,54,60,78,85,98,113,124,137,153,164,180,198,215,233,257,277,289,312,327,352,0,0,0,0,0,0,0,0
38,39,48,58,69,75,88,106,109,131,148,166,172,182,195,216,238,258,278,313,334,353,364,383,397,0,0,0,0,0,0,0,0,0
99,81,103,120,139,155,176,184,201,210,227,249,269,286,301,322,335,354,372,385,398,408,420,0,0,0,0,0,0,0,0,0,0,0
73,89,110,140,129,151,159,178,205,223,236,253,261,270,293,304,316,338,358,376,375,399,410,424,434,449,448,0,0,0,0,0,0,0
192,218,242,262,271,287,296,309,324,331,340,360,367,378,391,413,425,438,450,462,461,458,445,419,407,405,0,0,0,0,0,0,0,0
111,134,162,187,229,225,251,274,273,297,310,318,325,342,349,370,369,380,403,402,415,428,440,453,467,465,474,472,470,469,446,0,0,0
121,146,170,206,230,245,275,285,299,320,326,343,351,363,371,381,396,404,417,416,430,444,442,455,468,466,475,473,471,459,456,0,0,0
130,163,197,231,254,281,288,306,321,333,344,350,362,382,395,394,418,431,429,443,441,454,452,451,464,463,460,457,432,447,0,0,0,0
90,127,160,194,228,244,264,267,284,298,311,319,332,341,348,361,368,379,393,392,401,414,427,426,439,437,436,435,433,421,406,480,0,0
86,115,141,169,193,196,224,243,263,272,283,295,294,305,308,317,323,339,347,359,377,390,400,412,411,409,423,422,0,0,0,0,0,0
95,126,133,149,168,175,186,204,211,222,239,241,260,266,280,282,292,291,303,315,330,337,346,357,374,389,388,387,386,0,0,0,0,0
68,62,67,82,94,108,117,132,145,156,158,174,185,191,203,217,221,235,240,250,252,265,279,290,302,314,329,336,356,355,366,365,373,384
