360,370,377,374,391,390,389,388,387,395,385,373,372,371,367,358,352,343,321,303,284,268,0,0,0,0,0,0,0,0,0
265,289,301,300,310,309,318,317,328,327,326,325,315,324,313,306,295,293,286,270,256,241,219,202,0,0,0,0,0,0,0
258,253,244,243,242,236,235,234,233,232,231,223,216,209,203,192,184,180,190,0,0,0,0,0,0,0,0,0,0,0,0
210,199,187,183,174,169,168,152,149,147,145,136,134,131,129,124,123,122,127,167,172,126,179,160,171,166,159,178,177,165,484
118,110,100,86,69,63,62,61,57,56,60,68,80,96,104,117,112,115,121,142,141,480,481,0,0,0,0,0,0,0,0
119,101,76,53,47,37,27,23,22,21,14,20,26,30,34,45,52,66,79,88,94,478,108,116,0,0,0,0,0,0,0
226,194,163,151,114,93,64,43,28,18,11,8,3,1,2,5,4,13,25,29,40,54,65,78,95,479,0,0,0,0,0
189,158,125,103,59,49,91,24,16,15,12,9,7,6,10,17,19,31,41,50,477,105,0,0,0,0,0,0,0,0,0
140,107,77,58,48,44,39,38,33,32,36,35,42,46,51,55,67,70,97,109,0,0,0,0,0,0,0,0,0,0,0
212,200,176,164,139,120,111,102,92,87,75,74,73,72,71,85,84,83,82,81,90,89,99,98,106,113,0,0,0,0,0
247,240,218,211,206,188,175,170,162,161,157,156,155,154,153,150,148,146,138,137,135,133,132,130,128,144,143,0,0,0,0
276,272,266,260,259,254,246,245,239,238,237,225,224,217,205,204,198,197,196,193,186,185,182,181,173,483,482,0,0,0,0
320,332,341,340,339,337,336,331,330,329,319,308,299,298,297,296,288,287,283,271,264,252,251,230,222,221,215,208,195,191,0
362,380,393,401,400,407,399,398,397,392,376,375,369,361,359,354,348,335,316,314,307,294,279,275,263,257,250,229,220,207,0
420,419,438,437,448,446,445,444,436,425,424,417,414,405,396,386,368,353,344,323,305,292,278,269,262,249,228,486,485,0,0
381,410,428,452,464,473,472,471,468,467,466,462,456,443,431,423,413,404,384,366,357,347,322,304,285,274,261,248,214,201,0
439,451,463,470,469,476,475,474,465,461,453,441,429,416,408,394,365,356,346,334,312,291,277,267,255,227,213,0,0,0,0
338,349,379,415,427,447,450,460,459,458,457,455,454,449,442,440,421,411,402,382,363,355,350,345,342,333,311,302,290,273,0
378,406,418,426,435,434,433,432,430,422,412,409,403,383,364,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
