208,199,195,191,180,172,173,167,160,161,162,168,175,374,373,369,368,370,0,0,0,0,0,0,0,0,0
256,232,227,228,219,220,221,222,209,211,212,224,225,229,230,233,234,235,205,0,0,0,0,0,0,0,0
267,277,271,272,273,268,269,259,260,261,262,264,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,276,288,295,302,314,316,321,322,317,304,305,297,292,289,283,278,252,270,253,0,0,0,0,0,0,0
291,340,341,345,348,350,353,326,357,330,318,298,284,279,266,254,0,0,0,0,0,0,0,0,0,0,0
247,281,315,343,346,349,352,356,358,359,361,333,335,311,290,280,213,202,0,0,0,0,0,0,0,0,0
342,344,351,325,327,360,332,362,363,364,339,300,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,347,365,323,324,354,355,328,329,331,334,336,337,338,320,301,287,246,0,0,0,0,0,0,0,0,0
210,296,306,307,308,319,309,310,312,293,313,299,294,286,275,255,240,0,0,0,0,0,0,0,0,0,0
241,242,248,249,250,243,263,251,244,245,238,239,236,237,231,226,217,218,203,207,216,206,215,214,198,0,0
223,201,196,193,181,176,177,178,179,182,183,184,185,187,189,194,190,0,0,0,0,0,0,0,0,0,0
197,192,174,163,150,145,142,134,118,119,121,114,123,128,129,137,143,146,152,153,158,165,170,186,0,0,0
159,144,117,100,86,75,69,63,54,55,56,65,71,72,78,84,92,99,108,115,132,138,147,157,155,156,164
141,126,85,48,36,28,20,21,23,30,34,38,44,58,73,79,93,107,131,0,0,0,0,0,0,0,0
90,59,45,26,13,10,4,6,7,11,12,17,24,35,43,50,66,83,91,106,130,0,0,0,0,0,0
154,81,46,32,15,8,9,1,2,3,5,14,22,33,42,57,77,88,105,127,151,169,0,0,0,0,0
139,89,67,39,25,18,16,19,27,29,37,41,49,64,82,98,122,136,0,0,0,0,0,0,0,0,0
200,171,149,124,94,80,74,68,51,47,52,53,60,61,62,70,76,87,97,113,135,0,0,0,0,0,0
188,166,148,140,133,125,116,109,110,111,112,101,102,103,95,96,104,120,366,367,372,0,0,0,0,0,0
