NaN,1.6013023225553,1.66537150708103
1.25775451835157,2.83647014916077,2.28795378805907
1.642193654841,2.54893285189836,2.09159121441475
1.16905604984085,2.12150108101155,1.71194738786677
1.22811848318541,2.31915582242402,1.92692305526115
1.34287734606474,2.96996898121371,1.81053128620507
1.4128100522452,1.67827115382592,2.28146665495389
0.997185229605693,1.93986220313742,2.2502812969057
1.32965832874422,2.37501549379037,2.19896619983858
1.28035357027241,2.41115545230945,2.07624973110384
1.02926025310199,NaN,1.6146829822551
1.11302407130764,2.1143236881475,2.07761366031548
1.28120578279826,2.11521829044563,2.06138004064227
1.17317620753363,1.85342844760834,1.89042576275941
1.13986412495152,3.33576099168194,1.97124385989446
1.22727448356317,2.31445333686009,1.71444809504296
1.14480653608593,2.59275307906082,1.77122596345417
1.27575721161961,2.15167238594895,1.97648113738713
NaN,2.05942635748677,2.07991952034585
