147,169,192,215,231,249,260,275,297,325,341,362,379,399,412,413,417,419,404,406,0,0,0,0,0,0,0,0,0,0
84,79,101,117,143,162,190,214,236,258,284,306,324,342,363,380,391,400,402,403,393,394,385,386,367,368,370,371,372,0
76,100,116,142,156,175,191,208,237,259,276,298,326,354,365,381,382,366,357,358,344,345,346,347,349,350,351,0,0,0
92,103,132,152,176,209,225,238,253,268,286,308,327,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,75,93,119,135,163,182,211,227,245,261,287,300,310,318,319,330,331,332,0,0,0,0,0,0,0,0,0,0,0
67,62,54,36,40,44,55,68,81,94,110,125,136,159,178,195,203,228,246,263,270,279,293,294,302,303,432,431,430,0
49,18,19,20,23,28,31,37,41,56,69,77,96,111,120,137,166,186,212,229,247,272,280,0,0,0,0,0,0,0
50,14,10,8,4,11,15,21,33,45,58,71,87,102,114,134,153,179,199,217,0,0,0,0,0,0,0,0,0,0
2,1,6,13,22,32,47,66,88,115,139,160,180,205,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,16,5,3,7,9,24,35,52,73,90,128,145,170,188,219,256,0,0,0,0,0,0,0,0,0,0,0,0,0
12,17,27,34,48,53,61,74,91,107,129,141,161,174,189,201,213,223,234,264,0,0,0,0,0,0,0,0,0,0
104,59,29,25,26,30,38,46,39,60,72,89,99,106,123,131,146,155,171,181,197,207,224,235,248,257,266,282,290,0
42,43,51,57,65,78,98,112,122,127,140,154,168,173,196,206,220,230,243,252,265,274,283,291,305,0,0,0,0,0
83,97,113,138,151,167,172,187,200,218,233,242,251,255,273,281,289,296,304,314,323,322,321,0,0,0,0,0,0,0
85,105,126,150,165,185,204,222,241,254,271,288,295,312,313,320,333,339,338,353,340,0,0,0,0,0,0,0,0,0
95,109,124,144,158,184,216,240,262,278,301,311,329,348,359,360,373,375,389,377,390,378,361,352,337,0,0,0,0,0
133,149,164,183,202,221,239,269,292,309,317,336,356,384,395,407,414,408,409,410,411,398,388,376,0,0,0,0,0,0
108,130,157,194,226,250,277,299,316,334,355,383,405,420,421,426,427,428,422,423,424,415,416,0,0,0,0,0,0,0
118,148,177,198,232,244,267,285,307,315,343,364,392,401,418,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
