77,97,107,116,125,136,155,159,175,189,201,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,46,12,65,73,80,98,108,127,138,150,165,176,210,219,184,226,230,246,247,262,299,411,0,0,0,0,0,0
64,52,17,41,47,61,74,81,100,113,121,139,156,178,203,261,293,0,0,0,0,0,0,0,0,0,0,0,0
92,33,9,36,18,21,23,25,26,45,54,68,75,89,109,122,151,160,177,202,209,238,269,292,285,0,0,0,0
128,111,6,34,14,38,19,22,24,27,28,29,57,69,88,104,120,144,170,190,229,245,0,0,0,0,0,0,0
91,31,7,10,13,15,39,20,42,43,44,56,67,78,99,119,137,164,183,244,277,0,0,0,0,0,0,0,0
2,4,32,8,35,11,37,16,40,53,66,79,94,103,126,149,163,195,0,0,0,0,0,0,0,0,0,0,0
50,30,1,3,5,51,60,63,72,85,93,106,124,143,169,188,207,0,0,0,0,0,0,0,0,0,0,0,0
141,71,70,48,49,55,58,62,76,83,102,112,118,130,135,148,157,174,186,194,199,217,228,243,260,266,284,267,268
95,101,82,90,110,117,134,153,162,173,180,193,216,221,235,242,251,258,274,275,283,0,0,0,0,0,0,0,0
114,133,152,166,185,198,213,227,240,250,265,273,281,289,290,298,302,308,310,311,312,0,0,0,0,0,0,0,0
131,140,161,197,212,232,239,256,270,271,280,287,296,301,306,315,316,319,321,328,329,330,331,0,0,0,0,0,0
132,145,171,204,231,255,278,294,305,318,325,326,337,345,346,354,355,356,358,359,347,339,332,0,0,0,0,0,0
172,191,220,248,279,300,324,336,352,353,374,376,393,395,378,379,380,367,360,349,333,0,0,0,0,0,0,0,0
179,205,233,263,295,313,343,364,373,375,392,401,402,403,404,407,397,382,384,368,361,350,334,0,0,0,0,0,0
146,192,234,264,288,314,327,344,365,377,394,396,405,406,408,409,399,385,369,363,341,335,0,0,0,0,0,0,0
167,214,249,272,297,307,320,338,357,366,381,383,398,400,386,389,371,351,342,323,0,0,0,0,0,0,0,0,0
181,215,241,257,282,303,309,317,322,340,348,362,370,387,388,390,391,372,0,0,0,0,0,0,0,0,0,0,0
115,129,154,182,206,222,236,259,276,291,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,96,105,123,142,158,168,187,200,218,223,237,252,253,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
