107,98,87,81,75,73,72,71,86,91,100,115,130,146,145,167,0,0,0,0,0,0,0,0,0,0,0
200,156,149,142,135,129,122,121,120,111,119,110,118,117,127,132,140,150,160,186,204,227,250,244,242,275,0
181,180,174,173,166,162,172,171,179,188,187,198,211,228,245,264,276,262,267,291,344,0,0,0,0,0,0
214,222,221,220,219,231,229,230,237,247,257,269,285,294,313,312,318,311,310,303,301,302,0,0,0,0,0
190,209,260,272,279,288,296,308,307,314,320,325,335,349,348,347,0,0,0,0,0,0,0,0,0,0,0
299,316,327,350,352,363,362,370,381,379,390,389,388,376,374,366,360,356,341,0,0,0,0,0,0,0,0
194,261,289,328,358,383,391,398,406,414,422,421,419,418,410,409,401,395,386,373,329,340,0,0,0,0,0
283,309,339,355,372,394,399,407,415,423,428,427,426,425,424,417,416,408,400,385,0,0,0,0,0,0,0
254,274,300,322,354,359,384,393,392,397,405,413,420,412,411,404,403,402,396,387,365,342,0,0,0,0,0
273,280,317,351,353,364,371,382,380,378,369,377,375,368,367,361,357,343,0,0,0,0,0,0,0,0,0
201,215,224,235,253,265,282,298,297,315,321,326,338,337,319,336,324,334,333,332,346,345,331,330,323,0,0
152,155,191,193,208,223,234,238,248,252,259,258,271,278,270,277,281,287,286,295,293,292,306,305,304,290,0
163,175,189,199,205,213,212,218,217,216,233,236,246,251,256,263,268,266,0,0,0,0,0,0,0,0,0
124,112,123,128,134,133,141,148,151,154,161,165,164,169,178,177,192,197,207,210,226,232,243,255,0,0,0
88,82,67,66,65,59,58,64,74,80,92,97,106,105,116,131,139,147,159,168,185,196,206,225,241,0,0
53,44,38,26,25,32,31,36,47,57,63,78,85,96,104,126,144,158,184,203,0,0,0,0,0,0,0
102,60,51,41,22,11,9,8,7,6,12,20,33,45,56,77,95,114,138,157,183,202,249,0,0,0,0
61,40,19,10,4,1,3,2,5,16,23,28,48,54,84,94,113,137,153,176,195,0,0,0,0,0,0
89,76,52,39,27,21,15,14,13,18,17,24,29,42,55,69,83,93,103,108,125,136,143,182,239,240,0
101,68,50,43,37,30,35,34,46,49,62,70,90,99,109,0,0,0,0,0,0,0,0,0,0,0,0
