359,400,416,423,435,442,441,450,449,448,446,445,444,438,436,430,428,426,409,401,393,387,369,367,349,335,0,0,0,0,0,0
365,384,391,406,415,414,422,421,420,413,411,404,403,394,379,378,368,361,342,329,309,296,275,0,0,0,0,0,0,0,0,0
323,322,334,347,355,364,377,376,383,382,375,373,372,351,344,343,330,325,310,304,289,268,244,224,208,207,205,195,178,461,185,186
286,295,302,318,317,327,316,315,326,313,306,305,300,299,291,283,278,277,256,226,196,166,165,164,157,151,460,458,457,0,0,0
265,264,263,262,251,250,249,240,230,229,218,200,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,221,214,191,184,160,159,154,153,149,148,147,146,136,134,120,132,130,118,117,0,0,0,0,0,0,0,0,0,0,0,0
242,203,161,150,126,109,99,93,78,72,71,70,69,68,67,66,75,85,83,82,96,103,107,177,0,0,0,0,0,0,0,0
267,243,163,110,95,58,48,37,16,24,13,11,22,21,32,30,40,52,59,73,0,0,0,0,0,0,0,0,0,0,0,0
204,174,128,102,64,38,28,26,19,8,3,6,2,1,5,4,9,20,29,41,39,51,81,0,0,0,0,0,0,0,0,0
176,156,129,111,80,50,27,25,18,17,7,15,14,12,10,23,34,33,31,53,61,60,456,0,0,0,0,0,0,0,0,0
234,215,175,145,116,79,63,57,49,47,46,36,35,45,44,43,42,56,55,54,62,65,74,84,97,0,0,0,0,0,0,0
288,287,253,233,193,162,144,127,115,106,105,101,100,94,92,91,90,89,88,87,86,77,76,98,104,0,0,0,0,0,0,0
223,192,173,172,155,143,142,141,140,125,124,123,139,138,137,122,108,121,119,133,131,114,113,112,0,0,0,0,0,0,0,0
274,273,266,252,241,232,231,220,213,202,201,190,189,183,182,181,171,180,168,167,158,0,0,0,0,0,0,0,0,0,0,0
321,320,319,308,294,293,285,280,272,271,261,260,248,247,239,238,237,228,219,212,211,198,188,179,152,459,0,0,0,0,0,0
341,358,357,356,354,346,345,340,339,333,332,314,307,301,292,284,279,270,257,246,236,227,210,197,187,0,0,0,0,0,0,0
328,348,366,385,392,399,398,397,390,389,381,374,363,353,352,338,331,312,298,282,276,259,255,235,225,209,0,0,0,0,0,0
360,386,407,424,434,433,440,432,431,419,412,410,405,396,380,371,362,337,324,311,303,297,290,281,269,258,254,245,0,0,0,0
408,425,443,452,451,455,454,447,439,437,429,418,402,395,388,370,350,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
