312,199,179,144,110,89,76,67,60,53,52,51,50,49,48,56,55,63,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,251,208,192,164,129,119,116,109,104,97,96,94,103,93,92,106,112,125,134,157,0,0,0,0,0,0,0,0,0,0,0,0
260,232,207,191,174,163,162,160,154,153,167,152,150,149,147,158,171,188,202,183,196,211,212,234,227,221,203,204,205,206,222,229,286
292,322,314,310,296,290,281,276,268,258,257,247,236,246,243,255,265,220,273,264,254,241,242,235,228,0,0,0,0,0,0,0,0
323,344,333,368,366,361,356,355,351,343,342,341,335,330,329,328,326,318,306,299,0,0,0,0,0,0,0,0,0,0,0,0,0
398,405,403,418,417,415,414,413,402,391,387,386,374,371,354,340,325,317,305,294,274,0,0,0,0,0,0,0,0,0,0,0,0
378,395,406,425,432,440,454,458,453,452,450,444,433,431,424,401,390,385,372,348,266,256,244,245,475,476,477,0,0,0,0,0,0
400,437,446,462,467,473,472,471,464,460,451,445,438,434,427,412,397,375,364,319,0,0,0,0,0,0,0,0,0,0,0,0,0
422,448,457,463,470,469,468,466,461,459,455,439,435,428,416,392,376,359,349,287,0,0,0,0,0,0,0,0,0,0,0,0,0
396,409,430,443,449,447,456,442,441,436,429,419,404,393,388,383,365,360,350,336,331,320,308,288,0,0,0,0,0,0,0,0,0
421,420,407,399,394,389,384,377,367,357,352,337,332,321,309,295,289,280,275,267,0,0,0,0,0,0,0,0,0,0,0,0,0
303,346,370,411,410,423,380,379,373,369,363,358,353,345,338,327,315,311,301,300,297,291,282,269,259,249,248,237,0,0,0,0,0
347,339,334,324,316,313,302,293,284,283,278,270,261,250,240,239,238,231,224,223,216,215,214,213,0,0,0,0,0,0,0,0,0
263,304,298,285,279,272,253,252,233,225,217,209,200,194,193,186,185,184,178,177,176,175,173,172,190,198,0,0,0,0,0,0,0
226,195,187,170,165,146,145,140,139,132,131,122,121,120,130,128,137,143,155,161,168,230,0,0,0,0,0,0,0,0,0,0,0
219,182,156,133,111,100,90,85,81,80,70,69,79,78,77,84,88,98,108,115,118,127,142,159,0,0,0,0,0,0,0,0,0
271,201,141,91,73,54,40,39,32,30,29,28,37,36,44,58,66,83,95,107,117,136,151,0,0,0,0,0,0,0,0,0,0
210,181,124,72,62,46,21,20,11,10,9,4,8,7,17,23,35,43,57,65,82,87,102,114,135,189,197,0,0,0,0,0,0
218,169,123,99,71,61,38,31,19,18,5,3,2,1,6,13,27,34,42,47,59,64,75,86,101,113,126,148,166,0,0,0,0
262,180,138,105,68,45,25,24,16,15,14,12,22,26,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
