198,197,204,220,242,261,276,287,307,316,325,330,337,336,346,351,362,369,361,0,0,0,0,0,0,0,0,0,0,0
196,219,231,262,282,294,309,317,331,338,347,353,370,378,389,388,386,395,400,383,376,359,0,0,0,0,0,0,0,0
251,275,293,308,321,339,354,373,372,391,390,402,396,411,410,409,407,399,394,375,358,0,0,0,0,0,0,0,0,0
217,239,274,302,324,352,371,397,412,415,419,418,417,413,398,393,381,366,357,350,0,0,0,0,0,0,0,0,0,0
169,195,286,315,335,345,363,387,401,408,414,406,405,404,403,392,379,365,356,349,0,0,0,0,0,0,0,0,0,0
238,271,291,314,329,343,360,368,380,374,364,355,348,340,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,187,215,229,259,281,290,300,311,323,328,334,333,327,326,322,310,298,0,0,0,0,0,0,0,0,0,0,0,0
130,129,145,134,143,142,152,151,167,172,185,201,211,234,255,266,278,277,289,299,297,296,295,288,283,0,0,0,0,0
99,93,92,97,105,116,126,141,157,178,191,209,221,233,253,252,263,264,0,0,0,0,0,0,0,0,0,0,0,0
69,65,60,59,63,68,72,85,90,102,113,123,131,156,155,170,184,199,208,225,232,265,0,0,0,0,0,0,0,0
43,37,29,27,26,42,49,54,70,77,88,101,108,122,147,162,175,189,205,0,0,0,0,0,0,0,0,0,0,0
40,21,20,19,13,30,9,8,17,15,22,25,44,48,53,67,81,89,109,124,140,163,176,190,0,0,0,0,0,0
3,2,1,7,6,16,35,50,58,71,82,103,114,132,148,164,177,226,0,0,0,0,0,0,0,0,0,0,0,0
14,10,5,4,12,11,18,28,36,47,55,62,73,86,96,115,125,158,171,192,210,227,0,0,0,0,0,0,0,0
46,41,34,33,24,23,32,31,39,38,45,51,64,78,83,91,104,120,133,149,165,179,200,222,0,0,0,0,0,0
84,57,52,56,61,66,75,74,76,87,94,98,110,127,150,166,180,202,212,0,0,0,0,0,0,0,0,0,0,0
80,79,95,100,112,111,128,135,144,153,168,173,181,186,193,206,214,213,228,236,235,256,267,254,243,0,0,0,0,0
107,106,119,138,137,136,154,160,159,182,188,194,207,216,224,223,237,250,249,248,247,246,245,244,258,257,270,269,268,279
117,118,121,139,146,161,183,203,218,230,241,240,260,273,272,285,292,306,344,385,384,377,0,0,0,0,0,0,0,0
280,284,301,312,305,319,318,304,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
