104,80,68,59,51,45,37,38,30,31,32,34,33,46,52,60,64,70,81,101,0,0,0,0,0,0,0,0,0
158,140,121,105,100,89,82,72,73,74,83,84,90,96,106,118,127,141,164,0,0,0,0,0,0,0,0,0,0
194,185,173,168,169,163,159,152,142,129,143,130,145,131,144,153,160,174,186,196,195,204,228,211,203,430,0,0,0
200,184,202,236,241,242,237,238,229,231,221,212,215,214,213,222,232,230,245,220,244,256,255,254,243,253,252,0,0
277,279,281,290,283,291,286,285,271,284,282,289,280,278,270,269,276,268,275,434,0,0,0,0,0,0,0,0,0
320,327,343,344,350,352,364,355,354,353,351,332,323,322,310,321,0,0,0,0,0,0,0,0,0,0,0,0,0
267,274,298,319,337,361,379,388,395,402,401,414,404,403,397,396,389,380,363,349,339,331,326,436,435,0,0,0,0
318,342,377,387,400,416,425,426,429,427,428,420,413,394,384,375,362,0,0,0,0,0,0,0,0,0,0,0,0
234,295,334,373,391,411,415,417,421,422,423,424,418,419,412,393,383,378,338,0,0,0,0,0,0,0,0,0,0
304,328,346,376,381,390,398,405,406,407,408,409,410,399,392,385,386,382,374,348,336,330,0,0,0,0,0,0,0
288,303,324,333,340,345,356,357,365,366,367,368,369,370,371,358,372,359,360,347,341,335,329,325,0,0,0,0,0
206,217,233,246,259,272,273,287,292,294,300,301,302,311,312,313,314,315,316,317,305,306,307,308,309,296,297,0,0
154,165,181,178,187,191,197,205,216,223,224,239,240,247,248,249,257,258,260,261,262,263,264,265,266,0,0,0,0
149,148,135,134,133,132,146,147,161,170,179,180,182,192,198,199,207,208,218,225,226,235,250,251,433,0,0,0,0
115,108,103,86,85,91,97,102,107,114,113,119,122,136,150,155,166,175,176,188,193,209,219,0,0,0,0,0,0
116,92,65,53,47,39,48,49,54,61,66,75,87,93,98,109,120,123,138,156,167,171,183,189,201,431,432,0,0
76,50,24,18,15,14,16,19,25,26,40,56,62,71,78,94,111,125,139,157,172,177,190,210,0,0,0,0,0
137,110,77,55,35,20,17,4,1,3,2,5,10,11,21,27,41,42,57,67,79,95,99,112,117,126,128,151,162
124,88,63,43,28,29,12,6,8,7,9,13,22,23,36,44,58,69,0,0,0,0,0,0,0,0,0,0,0
