392,382,378,373,365,358,339,318,316,297,280,257,244,221,211,200,190,175,0,0,0,0,0,0,0,0,0,0,0
387,396,398,397,393,388,381,376,372,362,350,336,328,315,296,279,267,252,233,220,205,189,174,157,138,114,102,104,90
394,389,384,377,368,361,346,326,313,293,271,265,243,226,198,179,160,137,118,404,402,0,0,0,0,0,0,0,0
390,385,383,375,357,338,327,310,290,266,249,230,210,178,149,129,108,403,0,0,0,0,0,0,0,0,0,0,0
351,347,332,304,294,272,251,239,212,199,180,152,130,103,89,71,401,0,0,0,0,0,0,0,0,0,0,0,0
342,333,311,281,268,227,206,187,170,143,119,94,74,66,46,35,25,0,0,0,0,0,0,0,0,0,0,0,0
369,359,343,329,305,288,273,253,240,223,208,181,161,144,120,95,75,60,47,36,27,26,0,0,0,0,0,0,0
371,364,353,330,300,285,269,241,224,197,173,154,134,109,83,61,42,31,21,11,399,14,400,0,0,0,0,0,0
348,322,307,289,276,255,235,215,192,163,147,125,111,86,62,49,38,28,15,12,0,0,0,0,0,0,0,0,0
324,349,335,312,286,261,236,219,202,184,165,156,131,116,101,82,69,55,39,29,17,13,6,0,0,0,0,0,0
298,278,256,232,216,194,167,151,136,117,97,80,65,52,40,30,19,10,4,2,1,0,0,0,0,0,0,0,0
325,303,284,264,237,209,186,169,159,141,123,107,98,88,73,59,51,41,24,20,9,5,3,0,0,0,0,0,0
341,309,283,263,246,228,204,185,168,148,132,122,106,93,79,70,56,45,34,23,18,8,7,0,0,0,0,0,0
356,331,302,292,262,242,225,203,166,150,135,121,105,87,78,64,54,44,33,22,16,0,0,0,0,0,0,0,0
345,323,308,260,218,193,177,164,155,140,126,112,92,77,63,50,37,32,0,0,0,0,0,0,0,0,0,0,0
355,334,301,277,259,250,238,229,217,201,183,176,158,146,128,113,100,85,76,68,58,48,43,0,0,0,0,0,0
367,354,340,321,306,291,275,254,245,231,214,196,188,172,153,139,124,110,96,84,72,67,57,53,0,0,0,0,0
370,380,366,360,344,320,317,299,282,274,258,248,234,213,195,182,162,145,133,127,115,99,91,81,0,0,0,0,0
395,391,386,379,374,363,352,337,319,314,287,270,247,222,207,191,0,0,0,0,0,0,0,0,0,0,0,0,0
