380,387,400,413,419,425,432,431,430,429,428,420,415,409,402,390,376,360,349,341,249,232,231,0,0,0,0,0
327,345,357,373,392,397,412,411,418,417,416,403,393,381,367,350,342,317,303,0,0,0,0,0,0,0,0,0
307,315,334,348,371,379,386,385,384,383,377,368,361,354,343,312,297,268,279,245,223,214,222,202,195,187,435,172
296,301,311,321,332,331,330,338,337,329,319,309,299,272,256,246,224,204,188,180,171,163,155,434,0,0,0,0
276,284,295,294,283,292,281,280,270,261,253,237,205,181,164,156,145,135,130,119,114,0,0,0,0,0,0,0
288,267,255,243,242,241,234,230,218,207,199,198,192,174,157,152,131,120,115,110,104,103,85,86,433,0,0,0
236,212,200,184,177,160,149,147,140,126,125,116,112,111,106,90,88,81,80,75,70,69,68,67,0,0,0,0
185,151,117,107,84,77,76,66,65,44,43,24,22,39,16,15,1,14,13,55,0,0,0,0,0,0,0,0
168,118,74,36,9,33,30,48,45,27,7,25,23,20,6,5,4,3,2,38,0,0,0,0,0,0,0,0
169,128,79,37,12,11,10,34,32,31,29,8,28,26,42,41,40,21,19,18,17,0,0,0,0,0,0,0
170,129,109,78,54,53,52,35,51,50,49,47,46,64,73,63,62,61,60,59,58,57,56,71,0,0,0,0
179,162,144,127,113,108,102,101,100,99,83,98,97,96,95,94,93,82,92,91,89,87,105,0,0,0,0,0
260,248,221,213,201,186,178,161,154,153,150,143,148,142,141,139,138,137,134,133,132,124,123,122,121,0,0,0
302,247,244,235,220,219,211,210,209,208,194,193,183,176,175,167,166,159,158,0,0,0,0,0,0,0,0,0
289,278,287,285,277,271,266,265,264,259,254,252,251,240,233,229,217,197,191,182,165,136,0,0,0,0,0,0
316,328,326,325,333,324,323,322,314,310,306,298,293,275,263,258,250,239,228,216,206,189,0,0,0,0,0,0
335,352,358,366,365,372,370,364,356,351,347,344,320,313,305,291,274,262,0,0,0,0,0,0,0,0,0,0
340,359,375,388,399,398,408,407,406,405,396,395,391,378,363,346,336,318,304,300,290,273,269,257,238,226,190,173
308,339,353,374,389,401,414,427,426,424,423,422,421,410,404,394,382,362,355,0,0,0,0,0,0,0,0,0
