73,49,35,25,22,16,15,14,21,24,31,43,56,64,75,88,0,0,0,0,0,0,0,0,0,0,0,0
127,108,95,86,77,65,62,53,48,47,40,46,38,45,61,69,84,97,114,129,137,156,0,0,0,0,0,0
134,131,122,117,112,107,106,94,93,92,100,99,98,111,115,125,135,142,158,180,179,195,217,234,263,242,413,0
164,163,155,153,147,152,146,151,161,160,159,170,174,173,181,192,201,219,0,0,0,0,0,0,0,0,0,0
193,204,203,212,211,220,231,230,238,249,248,247,245,243,253,257,256,0,0,0,0,0,0,0,0,0,0,0
214,232,262,269,277,283,293,307,314,320,319,313,312,311,298,289,280,278,0,0,0,0,0,0,0,0,0,0
205,251,273,285,316,339,344,363,362,369,375,374,373,368,348,340,337,330,324,318,309,414,0,0,0,0,0,0
240,267,286,321,345,364,377,386,395,400,405,404,403,399,398,389,380,371,354,347,334,326,0,0,0,0,0,0
274,317,346,365,378,387,401,406,408,407,402,397,396,388,383,379,366,353,327,322,0,0,0,0,0,0,0,0
271,294,333,352,370,376,385,394,393,392,391,390,384,382,381,372,367,355,335,328,0,0,0,0,0,0,0,0
221,252,250,270,284,315,325,332,343,351,361,360,359,358,357,356,350,349,342,341,338,336,331,329,323,310,295,308
198,213,224,239,255,268,272,276,282,292,291,306,305,304,303,302,301,300,299,297,296,290,288,287,279,0,0,0
148,154,162,176,175,187,197,202,210,209,223,229,228,237,236,235,246,244,254,261,260,259,258,266,265,264,275,0
118,121,116,120,126,130,136,139,144,143,166,169,172,186,191,196,200,218,222,227,226,233,0,0,0,0,0,0
149,81,71,70,76,80,90,91,105,110,119,124,133,138,145,157,168,184,189,199,216,225,412,0,0,0,0,0
101,78,72,54,41,34,33,32,39,37,44,57,60,68,83,89,104,113,128,141,150,167,182,194,206,0,0,0
102,66,50,29,23,17,9,8,7,12,11,20,28,30,51,59,67,82,87,103,109,132,140,165,177,208,0,0
123,96,79,63,55,36,26,18,10,4,3,1,2,6,5,13,19,27,42,58,74,0,0,0,0,0,0,0
