52,48,39,37,12,10,6,34,4,3,2,51,65,86,96,113,130,0,0,0,0,0,0,0,0,0,0
126,94,83,78,72,63,58,57,62,55,61,70,76,81,90,102,112,129,143,152,175,190,210,0,0,0,0
120,116,109,107,106,105,104,103,114,119,131,141,147,170,186,204,222,238,254,255,273,274,266,275,276,288,289
156,155,163,161,166,171,176,187,191,205,223,233,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,195,199,207,224,242,248,247,258,269,281,287,286,297,0,0,0,0,0,0,0,0,0,0,0,0,0
231,262,278,291,307,312,321,333,331,330,342,341,340,326,327,328,320,0,0,0,0,0,0,0,0,0,0
127,158,200,244,282,304,316,345,358,364,375,383,382,388,387,390,389,380,379,371,355,350,347,329,310,0,0
236,284,317,346,353,368,377,395,398,405,404,403,402,401,397,391,386,381,372,332,0,0,0,0,0,0,0
227,252,305,308,338,362,378,385,396,400,399,394,393,392,384,374,373,356,343,0,0,0,0,0,0,0,0
180,219,265,296,311,339,349,354,363,361,360,370,369,376,367,366,365,359,357,352,351,348,344,0,0,0,0
220,245,280,306,309,319,318,325,324,337,336,335,334,323,322,315,314,313,0,0,0,0,0,0,0,0,0
140,174,203,221,237,253,264,272,271,279,285,283,295,294,293,303,302,292,301,300,299,298,0,0,0,0,0
146,160,169,181,185,184,197,202,201,209,214,218,226,232,235,243,251,250,263,261,260,268,270,277,290,0,0
118,111,117,122,128,135,142,145,151,159,165,168,167,183,189,196,208,213,217,225,230,234,249,0,0,0,0
85,75,74,80,84,89,95,98,101,121,133,132,139,150,164,173,179,188,198,212,216,229,0,0,0,0,0
73,69,50,44,41,49,53,64,68,79,93,97,110,125,138,149,154,172,182,194,211,259,0,0,0,0,0
45,33,42,32,30,26,25,23,22,19,18,47,60,67,82,92,108,124,137,148,162,178,193,241,0,0,0
43,31,28,27,24,21,38,15,14,1,36,35,59,66,77,91,99,115,123,134,136,144,153,177,206,215,228
54,29,40,20,17,16,13,11,9,8,7,5,46,56,71,87,0,0,0,0,0,0,0,0,0,0,0
