407,428,435,434,432,427,426,415,411,405,396,388,384,374,361,345,335,322,311,300,286,269,252,238,228,0,0,0,0,0,0
386,399,393,397,391,390,385,378,376,369,355,354,339,334,321,303,292,279,268,256,244,227,217,210,0,0,0,0,0,0,0
364,363,357,351,347,341,336,323,312,305,304,293,285,274,264,250,243,232,216,204,198,193,0,0,0,0,0,0,0,0,0
317,329,310,337,327,315,308,295,287,276,275,265,253,251,237,233,226,225,215,209,203,192,184,177,171,172,0,0,0,0,0
289,282,260,259,235,218,211,199,194,186,185,178,166,165,158,157,155,154,156,159,0,0,0,0,0,0,0,0,0,0,0
266,230,220,195,190,173,168,141,132,126,119,111,118,103,102,101,110,109,117,124,123,129,130,131,147,125,148,139,167,187,205
262,221,201,174,169,135,134,105,92,84,74,70,69,62,61,60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,48,49,45,44,36,35,34,24,33,23,22,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,175,144,107,94,87,67,66,54,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,207,170,128,98,72,56,50,27,26,16,15,10,9,8,2,6,7,5,14,17,25,43,51,63,75,82,90,112,120,0
163,99,80,57,32,30,19,13,12,4,1,3,11,18,37,53,64,76,83,91,121,149,0,0,0,0,0,0,0,0,0
248,222,183,153,115,81,73,59,41,40,31,39,29,28,46,55,71,85,93,96,104,0,0,0,0,0,0,0,0,0,0
331,319,255,224,197,164,146,116,108,100,95,89,88,79,78,77,86,97,106,114,113,122,127,133,140,0,0,0,0,0,0
290,278,242,332,333,284,267,249,223,208,202,182,181,176,162,161,152,145,138,137,136,143,142,151,150,160,468,0,0,0,0
320,302,299,291,277,273,263,254,247,241,236,231,214,200,196,191,180,179,189,188,469,0,0,0,0,0,0,0,0,0,0
360,368,367,366,359,358,349,348,338,330,316,297,283,272,261,240,229,219,213,212,0,0,0,0,0,0,0,0,0,0,0
383,404,403,410,409,408,402,395,387,382,375,365,353,344,328,309,288,271,258,246,234,0,0,0,0,0,0,0,0,0,0
421,422,441,440,446,444,439,438,425,419,414,400,394,381,372,352,343,318,307,296,281,0,0,0,0,0,0,0,0,0,0
445,459,464,463,461,458,451,450,436,424,417,413,398,380,371,356,342,326,306,294,245,0,0,0,0,0,0,0,0,0,0
373,401,420,430,429,452,462,467,466,465,460,456,454,443,433,416,406,379,362,346,325,314,301,239,0,0,0,0,0,0,0
457,455,453,449,448,447,442,431,423,412,389,377,370,350,340,324,313,280,270,257,0,0,0,0,0,0,0,0,0,0,0
