34,23,11,9,16,18,28,30,39,56,77,91,99,119,133,148,159,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,7,15,27,38,50,80,100,115,125,146,160,181,188,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,3,6,8,19,31,51,69,86,104,127,141,152,175,198,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,85,76,49,26,25,14,10,12,17,22,24,32,42,45,57,71,81,92,110,128,134,149,170,203,219,225,241,262,430,431,0
35,37,55,74,84,107,113,124,147,172,190,201,214,250,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,62,68,79,90,89,102,117,136,143,153,164,176,193,216,228,244,257,256,277,293,305,315,292,313,291,299,429,0,0,0,0
109,108,98,118,144,157,178,196,205,221,229,235,246,268,286,306,325,331,343,360,359,351,350,322,0,0,0,0,0,0,0,0
132,131,165,194,210,237,252,251,269,281,280,296,309,326,344,354,363,373,371,382,0,0,0,0,0,0,0,0,0,0,0,0
180,207,223,240,253,275,288,287,302,318,335,346,366,376,374,399,397,394,412,393,390,381,0,0,0,0,0,0,0,0,0,0
139,173,187,211,232,260,289,310,327,338,337,358,356,378,385,402,401,415,424,422,420,419,410,408,0,0,0,0,0,0,0,0
129,154,179,206,222,238,259,274,303,319,336,357,367,403,400,414,425,423,428,427,426,417,406,387,0,0,0,0,0,0,0,0
138,158,186,218,236,264,282,297,317,347,345,355,365,375,384,398,396,413,411,418,409,416,407,379,0,0,0,0,0,0,0,0
151,177,197,217,239,247,258,279,295,308,316,334,333,364,353,362,372,383,392,391,389,405,388,386,0,0,0,0,0,0,0,0
123,103,96,111,122,137,156,184,202,220,231,245,263,278,294,307,324,332,330,342,352,370,380,369,368,348,328,0,0,0,0,0
116,130,150,167,183,192,204,215,227,243,255,267,285,276,301,300,314,323,329,340,349,339,0,0,0,0,0,0,0,0,0,0
101,88,95,114,135,171,189,200,213,226,242,254,266,273,290,304,312,320,321,311,0,0,0,0,0,0,0,0,0,0,0,0
75,60,73,93,106,121,142,161,169,185,199,212,224,234,248,265,271,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,43,54,63,78,87,105,120,140,155,182,191,208,233,261,270,283,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,29,41,40,53,52,70,83,94,112,126,145,166,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
