326,376,387,392,404,407,415,414,413,411,402,399,396,389,382,373,367,355,348,336,330,323,0,0,0,0,0,0,0
304,325,354,370,375,393,405,416,419,421,420,418,410,408,401,394,371,361,347,335,327,315,295,283,262,255,235,217,0
334,363,379,397,403,406,412,417,409,400,398,381,359,341,322,305,289,269,244,0,0,0,0,0,0,0,0,0,0
339,357,369,378,383,391,390,395,388,372,366,360,317,298,287,268,259,246,0,0,0,0,0,0,0,0,0,0,0
343,352,356,351,349,342,331,318,299,284,263,245,232,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,313,312,311,306,300,296,290,288,273,264,247,226,209,197,187,173,0,0,0,0,0,0,0,0,0,0,0,0
286,281,280,275,270,267,260,258,252,248,234,228,223,218,198,188,137,0,0,0,0,0,0,0,0,0,0,0,0
254,242,231,215,206,202,195,185,176,171,166,160,149,148,144,143,140,139,138,169,164,152,0,0,0,0,0,0,0
225,196,178,151,133,122,109,108,99,94,87,86,85,84,93,92,97,105,102,111,134,0,0,0,0,0,0,0,0
179,146,124,100,81,57,48,42,27,25,41,46,53,56,58,68,76,79,82,0,0,0,0,0,0,0,0,0,0
277,172,136,110,96,65,50,35,5,18,1,3,14,12,9,7,23,21,38,37,43,51,54,74,103,422,0,0,0
193,163,128,89,66,36,20,19,4,17,16,15,13,11,10,8,6,22,39,44,55,67,75,90,104,0,0,0,0
208,162,127,101,73,49,34,33,32,29,28,26,24,31,30,40,45,52,59,69,80,83,91,106,114,423,0,0,0
216,192,168,142,123,95,88,78,72,64,63,62,61,60,71,70,77,98,107,115,129,0,0,0,0,0,0,0,0
249,243,224,207,203,186,177,167,161,150,145,141,132,131,126,121,120,113,112,119,118,117,116,125,130,135,0,0,0
282,276,272,271,261,253,241,240,230,220,214,213,201,200,191,184,175,170,165,159,158,157,156,155,154,153,147,0,0
303,309,308,302,301,297,294,292,285,279,274,266,257,251,239,229,219,205,194,190,189,183,182,181,174,210,204,180,424
321,329,340,345,353,344,338,333,332,324,320,316,307,293,291,278,265,256,238,227,222,212,211,199,0,0,0,0,0
346,358,365,364,380,386,385,384,377,374,368,362,350,337,328,319,310,0,0,0,0,0,0,0,0,0,0,0,0
