400,421,414,411,398,396,389,381,371,361,353,339,322,307,289,279,260,250,0,0,0,0,0,0,0,0,0
435,434,423,422,416,415,412,404,403,393,384,368,362,336,323,309,298,290,274,261,251,0,0,0,0,0,0
401,418,438,440,437,436,429,425,417,405,390,378,373,357,340,328,316,302,284,270,255,238,217,191,159,0,0
406,426,430,431,419,428,433,439,420,432,427,407,394,385,379,369,358,341,330,313,291,271,245,224,204,183,0
391,402,408,409,413,410,395,386,375,365,349,342,325,311,299,275,246,223,196,181,150,109,0,0,0,0,0
392,383,376,364,350,337,320,304,286,263,240,210,185,164,147,0,0,0,0,0,0,0,0,0,0,0,0
374,366,359,346,326,317,305,287,273,257,247,230,205,186,170,143,120,70,60,98,0,0,0,0,0,0,0
355,345,332,312,294,272,258,242,231,220,207,187,175,161,138,122,103,87,0,0,0,0,0,0,0,0,0
344,324,354,331,303,276,264,241,219,206,171,152,139,123,99,83,71,55,49,41,33,48,77,0,0,0,0
329,310,292,262,239,218,192,169,151,144,121,110,88,78,61,50,42,34,28,21,15,0,0,0,0,0,0
293,256,229,202,177,160,137,131,115,97,82,66,59,40,32,20,14,13,7,6,5,19,31,39,441,0,0
252,216,201,182,158,184,197,136,128,102,86,76,69,58,54,47,38,27,18,11,12,3,1,2,4,0,0
281,236,215,195,174,157,135,119,101,96,91,80,68,65,57,53,46,37,29,25,26,16,8,9,10,17,0
315,280,244,214,194,173,156,141,126,127,105,93,90,75,62,64,51,43,35,36,22,23,24,30,442,443,0
308,288,267,233,211,190,176,166,162,148,132,124,117,104,92,89,84,79,74,63,56,52,44,45,67,81,0
343,335,319,301,278,265,248,232,226,213,203,188,178,165,153,140,129,116,111,100,94,85,95,114,444,108,0
352,338,321,306,296,277,268,253,234,225,212,199,189,179,172,154,149,133,125,112,106,0,0,0,0,0,0
372,382,377,367,356,347,333,318,295,282,269,259,243,227,221,208,193,180,167,155,145,130,118,113,107,0,0
424,399,397,388,380,370,360,351,348,334,327,314,300,297,283,266,254,235,222,209,200,168,146,142,134,0,0
