8,3,5,10,18,17,31,40,55,62,72,84,92,106,119,126,142,410,251,264,0,0,0,0,0,0
28,13,11,7,6,1,4,9,16,25,38,43,54,70,83,105,117,139,158,173,197,241,250,0,0,0
32,27,24,19,22,34,37,51,61,74,87,113,130,157,174,188,227,267,281,304,0,0,0,0,0,0
60,48,47,46,45,52,56,63,65,71,80,88,102,118,141,161,189,212,221,234,248,0,0,0,0,0
78,89,97,111,127,146,159,175,180,193,217,235,249,263,274,280,0,0,0,0,0,0,0,0,0,0
91,99,112,133,150,163,184,204,226,242,252,275,287,292,303,302,317,0,0,0,0,0,0,0,0,0
100,116,135,151,169,186,198,213,223,243,253,268,282,299,313,318,322,327,335,340,341,326,336,0,0,0
76,104,129,144,170,195,215,231,255,269,279,289,309,319,342,356,366,365,363,362,361,364,0,0,0,0
136,177,210,232,256,285,311,333,332,346,345,357,369,392,391,400,389,388,384,398,0,0,0,0,0,0
154,178,202,216,244,272,300,325,353,360,371,381,386,395,407,404,409,408,401,399,390,373,0,0,0,0
137,183,211,240,262,291,301,321,339,354,372,383,382,387,397,396,394,406,405,403,402,385,0,0,0,0
138,168,196,225,258,273,298,297,316,334,338,347,352,351,359,358,370,380,379,378,376,375,374,368,355,367
96,125,156,179,203,220,239,257,271,286,296,312,315,320,331,330,337,344,343,350,349,348,0,0,0,0
123,140,155,172,187,201,219,233,238,247,261,270,284,290,295,310,308,314,324,323,329,328,0,0,0,0
95,110,122,145,153,167,176,192,200,206,214,224,230,237,246,254,266,278,283,288,294,307,306,293,0,0
79,68,77,86,101,109,121,128,149,152,166,171,185,199,209,222,236,245,260,277,259,265,305,0,0,0
50,49,53,59,67,73,82,94,103,115,124,134,148,160,164,182,191,205,218,229,0,0,0,0,0,0
33,29,36,39,41,58,64,69,81,90,98,108,114,132,147,162,181,190,208,228,0,0,0,0,0,0
42,30,21,15,14,12,2,20,23,26,35,44,57,66,75,85,93,107,120,131,143,0,0,0,0,0
