341,340,347,345,339,332,321,314,296,292,277,267,251,243,215,0,0,0,0,0,0,0,0,0,0,0
309,308,318,317,307,306,298,288,283,278,262,237,217,199,185,163,147,141,134,135,142,122,121,116,98,104
280,279,272,260,256,247,240,226,213,206,202,186,178,175,148,126,117,97,96,89,103,95,94,88,90,0
302,285,248,233,221,203,193,181,165,159,144,123,105,92,91,75,74,73,65,0,0,0,0,0,0,0
172,157,125,100,77,60,49,41,40,38,46,52,51,56,63,0,0,0,0,0,0,0,0,0,0,0
174,162,146,113,80,54,35,29,19,18,13,6,12,11,15,25,24,32,37,45,57,66,83,0,0,0
228,195,152,138,106,72,23,14,4,1,3,2,5,16,21,26,39,47,67,0,0,0,0,0,0,0
223,183,139,133,102,82,62,50,31,20,10,9,8,7,17,22,27,33,48,58,0,0,0,0,0,0
211,189,167,140,115,87,81,64,61,55,44,36,30,28,34,43,42,53,59,99,0,0,0,0,0,0
230,224,204,184,166,153,132,120,114,101,93,86,85,79,78,71,70,69,68,76,84,0,0,0,0,0
274,265,249,229,210,188,182,177,173,161,151,137,131,130,129,124,118,111,110,109,108,107,0,0,0,0
305,304,303,295,282,281,264,258,246,242,234,241,222,214,209,198,187,176,171,160,156,150,145,136,128,0
336,335,330,301,319,328,310,294,289,273,271,257,245,232,227,220,208,197,192,180,170,164,155,0,0,0
353,356,363,362,355,352,348,342,334,326,316,300,284,263,255,239,219,207,191,179,169,0,0,0,0,0
373,380,383,311,377,376,372,371,346,333,322,297,287,270,254,238,218,201,190,0,0,0,0,0,0,0
384,389,393,399,397,395,387,382,369,360,344,325,315,286,269,253,231,212,0,0,0,0,0,0,0,0
379,392,398,396,394,390,374,367,358,350,338,329,313,293,268,252,236,216,200,154,149,143,127,0,0,0
378,388,391,386,385,381,368,357,349,337,323,312,290,276,266,261,250,244,235,225,205,196,168,158,0,0
361,366,365,375,370,364,359,351,343,331,324,320,291,275,259,0,0,0,0,0,0,0,0,0,0,0
