53,70,86,106,122,135,159,166,181,188,210,223,231,248,257,267,277,278,269,0,0,0,0,0,0,0,0,0,0,0,0,0
44,37,35,43,52,69,77,91,104,121,145,157,165,180,194,195,216,224,232,250,259,0,0,0,0,0,0,0,0,0,0,0
24,27,42,55,76,81,100,114,129,140,151,158,171,182,196,217,241,270,318,319,375,351,344,360,368,441,440,0,0,0,0,0
22,32,41,47,59,78,82,95,105,123,130,146,173,204,251,281,301,292,282,302,0,0,0,0,0,0,0,0,0,0,0,0
26,25,14,6,5,4,3,17,28,36,48,63,74,96,108,127,147,168,191,218,243,262,283,320,0,0,0,0,0,0,0,0
8,13,1,9,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,7,2,10,19,33,38,45,56,64,71,84,101,125,148,175,206,233,253,284,0,0,0,0,0,0,0,0,0,0,0,0
11,12,16,20,29,39,49,57,72,85,99,109,117,138,161,192,212,235,254,311,0,0,0,0,0,0,0,0,0,0,0,0
30,21,31,34,46,54,66,89,102,119,139,154,169,186,197,220,236,255,272,294,439,0,0,0,0,0,0,0,0,0,0,0
40,51,68,79,93,112,113,128,133,149,155,162,176,193,198,214,230,244,264,285,295,312,332,337,442,0,0,0,0,0,0,0
50,58,67,80,94,103,120,134,144,164,184,187,200,208,221,237,246,265,275,296,305,322,333,338,346,353,363,443,0,0,0,0
62,73,90,126,150,156,179,178,202,201,215,239,238,256,276,287,286,298,307,324,334,347,354,372,380,378,389,0,0,0,0,0
88,111,132,143,163,177,199,209,222,247,266,288,299,314,313,325,335,340,349,356,364,373,381,379,390,404,402,399,0,0,0,0
65,92,110,131,170,207,213,245,274,297,306,323,339,348,355,365,383,382,392,391,405,403,422,421,420,417,416,415,398,0,0,0
61,75,118,153,185,229,263,273,304,331,330,352,362,371,370,388,387,401,400,419,418,437,436,435,434,433,414,413,397,0,0,0
137,183,219,234,271,303,321,329,345,361,369,377,376,386,396,411,410,428,429,432,431,430,394,0,0,0,0,0,0,0,0,0
98,116,142,152,205,228,242,261,293,310,328,342,343,358,366,367,374,385,384,393,406,423,438,424,425,427,426,407,412,409,408,395
60,83,97,115,136,167,174,190,211,226,252,260,280,291,309,317,336,341,350,357,0,0,0,0,0,0,0,0,0,0,0,0
87,107,124,141,160,172,189,203,225,240,249,258,268,279,290,289,300,308,315,326,327,316,0,0,0,0,0,0,0,0,0,0
