98,72,64,61,55,50,51,43,44,45,52,57,66,67,75,85,103,109,124,0,0,0,0,0,0,0,0,0,0
153,134,127,115,104,100,89,90,91,83,93,101,102,108,117,126,149,167,183,0,0,0,0,0,0,0,0,0,0
173,165,159,156,140,141,142,144,145,146,147,161,170,177,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,200,205,206,208,218,210,211,212,213,214,220,230,215,231,232,235,236,243,223,224,247,237,258,406,404,403,407,408
252,256,261,272,281,282,293,294,295,296,297,301,302,303,304,305,298,299,410,411,0,0,0,0,0,0,0,0,0
292,300,311,319,335,340,349,351,355,341,359,361,363,364,366,344,338,337,331,333,315,312,413,0,0,0,0,0,0
249,291,316,371,373,376,378,348,384,352,388,356,358,392,393,395,398,367,345,332,412,0,0,0,0,0,0,0,0
239,265,309,346,368,369,372,375,379,381,382,385,386,387,389,390,391,394,396,397,399,0,0,0,0,0,0,0,0
248,280,308,334,339,347,370,374,377,380,383,350,353,354,357,360,362,365,342,343,330,0,0,0,0,0,0,0,0
204,255,264,290,306,310,313,317,318,320,321,336,322,323,324,325,326,327,328,329,314,307,0,0,0,0,0,0,0
225,238,244,250,251,259,260,266,267,268,269,273,274,275,276,277,278,279,283,284,285,286,287,288,289,0,0,0,0
184,185,190,191,192,196,197,201,202,207,209,219,226,227,228,229,234,240,241,245,246,253,254,257,262,263,270,409,0
150,151,130,131,132,133,138,139,154,155,158,166,168,174,175,180,186,187,194,198,203,216,221,222,233,242,0,0,0
119,111,97,86,80,81,82,88,99,105,113,121,128,135,143,160,169,176,188,199,217,402,0,0,0,0,0,0,0
78,60,48,35,36,37,38,42,49,62,65,73,92,106,116,129,148,162,171,181,195,0,0,0,0,0,0,0,0
120,96,63,40,23,12,13,8,15,19,28,29,39,56,69,84,107,122,136,157,172,182,0,0,0,0,0,0,0
79,53,26,17,7,1,2,3,6,10,21,30,46,58,70,94,114,123,137,163,178,0,0,0,0,0,0,0,0
152,87,54,33,14,9,4,5,11,16,22,25,32,47,59,68,76,95,110,118,125,164,179,400,401,405,0,0,0
112,71,41,27,18,20,24,31,34,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
