305,328,348,366,381,388,394,409,408,427,407,406,393,386,385,377,376,375,371,369,374,0,0,0,0,0,0
304,341,380,395,410,429,428,425,423,421,419,336,404,430,415,400,398,391,384,383,367,350,331,315,437,436,0
379,378,426,424,422,420,418,417,416,414,413,412,411,389,382,360,343,330,325,313,0,0,0,0,0,0,0
214,250,272,322,352,372,387,392,405,403,402,401,370,399,397,396,390,373,359,342,329,323,312,298,0,0,0
275,278,310,259,258,286,268,327,339,344,356,355,364,363,362,368,361,349,334,324,311,307,288,281,0,0,0
283,300,299,309,320,319,318,317,316,314,308,297,287,273,270,266,0,0,0,0,0,0,0,0,0,0,0
203,172,202,207,211,213,219,222,221,227,243,242,240,239,238,253,264,263,262,269,261,260,0,0,0,0,0
155,148,141,147,154,153,151,163,162,165,170,176,188,200,205,209,216,215,220,237,0,0,0,0,0,0,0
136,109,86,82,81,80,78,77,93,91,104,114,127,138,145,149,168,174,196,204,434,435,0,0,0,0,0
100,69,49,38,31,30,37,35,34,45,54,63,76,90,103,112,124,133,144,157,167,431,0,0,0,0,0
173,94,62,39,25,15,9,8,7,11,17,22,28,32,41,53,59,67,75,89,102,120,125,137,158,432,0
95,71,44,27,21,10,5,4,3,2,1,6,18,23,29,33,42,55,64,72,83,96,113,126,139,159,433
88,58,40,26,20,16,14,13,12,19,24,36,43,46,60,68,84,92,97,115,128,140,160,175,0,0,0
132,101,87,74,70,61,52,51,50,48,47,57,56,66,65,73,79,85,99,116,121,134,150,161,169,197,0
143,142,131,130,123,119,111,110,108,107,106,105,118,117,122,129,135,146,152,164,171,177,198,0,0,0,0
208,212,195,194,193,187,186,185,184,183,182,181,180,179,178,192,191,190,189,199,201,206,210,218,217,0,0
236,225,235,252,251,223,249,234,233,248,247,246,232,231,245,230,229,228,244,0,0,0,0,0,0,0,0
265,279,296,295,294,303,302,301,293,292,291,290,289,285,284,282,277,274,271,267,257,226,256,241,255,254,0
224,276,280,306,333,347,354,353,358,365,357,351,346,345,340,338,337,332,326,0,0,0,0,0,0,0,0
