348,342,332,325,319,316,315,295,302,294,289,288,270,261,250,255,227,212,200,191,180,164,141,121,0,0,0,0,0,0,0,0,0,0,0
347,341,326,308,290,281,264,257,243,237,229,220,219,213,201,192,183,169,165,148,143,126,122,105,100,93,77,60,47,46,45,59,76,83,75
331,296,256,221,194,171,160,150,144,134,116,107,98,85,79,72,55,41,32,31,30,40,44,51,0,0,0,0,0,0,0,0,0,0,0
242,228,193,166,154,127,110,101,94,88,81,74,58,48,34,33,18,17,16,15,23,29,39,50,0,0,0,0,0,0,0,0,0,0,0
293,236,170,149,133,106,97,86,80,73,67,57,56,35,25,19,12,9,8,5,3,11,14,27,38,499,0,0,0,0,0,0,0,0,0
241,181,142,115,104,87,78,66,61,54,42,24,7,6,4,2,1,10,13,21,37,497,0,0,0,0,0,0,0,0,0,0,0,0,0
346,323,307,275,235,211,190,159,138,120,103,92,84,71,65,53,52,43,28,22,20,26,36,49,64,496,0,0,0,0,0,0,0,0,0
356,339,313,274,247,233,207,189,176,158,137,132,125,114,109,96,91,82,70,69,63,62,68,498,0,0,0,0,0,0,0,0,0,0,0
389,388,360,343,329,306,300,285,279,260,246,223,217,204,197,178,152,136,129,113,112,102,99,95,89,90,500,0,0,0,0,0,0,0,0
381,369,355,354,338,321,318,310,299,291,271,267,245,222,195,186,177,161,151,139,128,117,111,0,0,0,0,0,0,0,0,0,0,0,0
421,431,430,429,427,413,419,404,392,391,379,374,368,352,351,336,328,320,309,297,283,266,244,230,214,184,167,155,145,135,118,0,0,0,0
450,459,458,456,448,442,443,438,434,425,418,403,390,378,371,363,349,333,303,282,265,238,215,202,185,172,156,130,131,0,0,0,0,0,0
471,485,484,482,481,470,468,454,447,440,433,417,410,399,386,373,350,327,304,284,258,239,216,196,173,0,0,0,0,0,0,0,0,0,0
475,486,495,494,490,489,488,480,473,469,465,455,441,435,411,400,375,358,337,317,298,277,259,231,208,168,153,123,0,0,0,0,0,0,0
487,493,492,491,483,474,466,457,444,426,412,401,387,364,353,334,305,278,252,232,203,179,157,119,0,0,0,0,0,0,0,0,0,0,0
408,415,423,453,464,479,478,477,476,472,467,461,460,449,439,428,420,406,393,380,365,335,311,272,253,224,205,0,0,0,0,0,0,0,0
463,462,452,451,446,445,437,436,422,414,407,395,394,382,372,370,359,344,330,312,292,273,254,240,225,209,187,174,162,147,146,0,0,0,0
432,424,416,409,402,396,383,376,366,361,345,322,314,301,286,268,248,234,218,210,206,198,188,182,175,163,140,124,108,0,0,0,0,0,0
397,398,385,384,377,367,362,357,340,324,287,280,276,269,249,226,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
