1747
9627
6498
1996
5538
3547
5662
1407
7715
7962
5114
1822
6326
8194
5569
4273
5033
1726
5797
1550
5187
2856
6407
1726
5974
3292
3462
5084
5454
2471
2261
1703
2760
3812
6269
2834
3781
4904
3013
4318
2546
4716
5172
1620
4816
2647
4879
1998
1754
3229
3064
2714
4470
5421
3844
1882
1807
4833
3140
3672
2609
1445
1622
4200
3907
2739
2004
2295
2634
3743
1527
2202
1510
3385
4130
3616
1469
982
3979
3536
4726
2870
