339,349,365,370,382,383,384,385,375,376,371,366,361,335,333,322,314,302,284,264,254,194,195,0,0,0
274,291,305,318,331,342,350,351,359,352,353,343,334,325,315,300,287,273,263,241,0,0,0,0,0,0
281,285,292,296,308,309,310,297,299,294,282,271,261,239,222,212,217,209,173,175,176,154,0,0,0,0
266,234,235,236,245,246,247,258,248,249,250,252,231,225,226,216,203,188,166,182,183,163,405,0,0,0
199,200,201,191,179,180,171,158,160,151,143,134,130,123,124,403,0,0,0,0,0,0,0,0,0,0
243,168,149,137,127,120,108,109,104,100,88,89,91,94,95,96,97,401,112,0,0,0,0,0,0,0
198,155,126,113,103,86,77,68,61,53,43,37,38,39,40,44,47,57,63,70,76,400,0,0,0,0
147,125,102,73,42,30,27,6,7,9,10,11,13,15,23,29,33,51,59,72,0,0,0,0,0,0
148,119,85,60,35,17,4,1,5,8,2,3,12,14,16,25,0,0,0,0,0,0,0,0,0,0
131,99,67,52,36,31,28,18,19,20,21,22,24,26,34,41,66,65,0,0,0,0,0,0,0,0
178,156,136,114,107,87,74,69,62,54,55,56,45,46,48,49,50,58,64,71,84,0,0,0,0,0
210,186,165,141,132,128,121,115,116,105,106,101,90,92,93,78,79,80,81,82,83,98,0,0,0,0
244,224,220,211,202,192,187,169,170,157,159,150,142,138,139,133,129,122,117,118,110,111,0,0,0,0
275,276,277,270,260,259,251,238,232,221,215,207,204,193,181,172,161,162,152,145,146,140,135,402,0,0
306,307,319,320,321,311,312,298,293,286,283,272,267,262,253,240,227,213,205,196,184,174,164,153,0,0
330,340,341,357,358,360,354,344,332,326,327,313,301,288,278,265,255,242,228,218,206,197,185,167,404,0
317,348,356,374,380,381,390,391,386,377,367,355,336,323,303,289,279,268,256,229,223,214,189,0,0,0
347,364,372,389,394,399,397,398,393,388,368,362,346,337,324,316,304,290,280,269,257,233,230,219,190,177
295,329,338,363,373,379,395,396,392,387,378,369,345,328,0,0,0,0,0,0,0,0,0,0,0,0
