400,367,346,329,309,292,275,261,244,221,208,189,173,155,140,126,110,99,90,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,415,408,392,378,361,345,328,308,296,281,266,243,219,198,178,166,148,129,115,114,113,107,98,88,77,69,68,54,45,30,37,36,59,0,0
394,393,420,407,396,380,365,336,320,307,274,254,236,202,187,171,152,138,124,106,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,438,428,419,412,390,383,364,335,323,315,295,273,264,246,234,217,196,177,159,146,136,122,104,96,76,62,53,43,51,52,0,0,0,0,0
426,413,401,382,363,355,334,312,290,269,249,233,200,176,151,135,121,86,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,417,410,397,388,376,354,326,300,285,260,239,210,186,164,145,119,102,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,446,452,451,450,444,433,421,404,381,359,343,330,311,289,259,231,206,180,132,118,101,83,0,0,0,0,0,0,0,0,0,0,0,0,0
453,458,455,454,448,447,442,431,416,403,395,369,348,325,304,283,257,229,205,179,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,456,449,443,439,434,422,409,386,375,362,349,333,305,284,258,235,214,191,157,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,441,435,425,411,387,370,350,339,322,306,294,279,263,245,230,215,194,169,158,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,436,427,423,406,405,389,371,357,344,327,314,301,280,268,248,232,222,211,195,181,163,149,133,0,0,0,0,0,0,0,0,0,0,0,0
429,424,414,398,379,360,351,340,319,299,270,253,240,225,216,201,192,182,165,150,134,120,103,85,73,95,72,0,0,0,0,0,0,0,0,0
402,391,377,358,341,324,316,302,291,277,265,250,241,226,218,207,197,183,170,160,147,137,123,105,87,75,67,61,60,0,0,0,0,0,0,0
384,366,342,331,313,297,282,271,255,242,223,203,188,172,161,139,125,108,89,70,55,46,38,44,0,0,0,0,0,0,0,0,0,0,0,0
385,372,356,332,303,286,272,256,237,220,204,184,167,154,130,109,91,79,63,56,48,40,33,26,32,29,0,0,0,0,0,0,0,0,0,0
353,321,298,288,267,247,227,212,193,174,156,141,128,111,92,80,65,57,49,41,34,27,20,19,18,17,24,31,0,0,0,0,0,0,0,0
368,338,318,276,252,228,213,185,162,144,112,93,71,50,35,22,21,14,13,12,11,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0
374,347,310,293,278,251,224,199,175,143,116,82,58,42,28,15,8,7,3,2,1,6,5,460,459,4,9,23,0,0,0,0,0,0,0,0
373,352,337,317,287,262,238,209,190,168,142,127,100,81,64,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
