377,301,258,232,184,175,151,134,119,88,67,42,31,29,19,9,8,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
402,371,347,318,286,257,230,201,182,160,133,100,79,46,35,27,14,12,11,23,22,32,44,53,51,49,50,68,69,0,0,0,0
369,338,308,276,256,223,207,181,158,132,131,105,86,76,75,45,59,56,54,73,85,84,83,72,0,0,0,0,0,0,0,0,0
400,412,399,418,391,364,351,326,291,271,249,220,199,180,166,157,139,138,126,125,114,113,112,103,102,94,92,90,91,93,95,0,0
389,376,356,332,315,297,281,269,253,248,237,219,204,189,179,163,155,146,136,122,121,109,110,111,123,0,0,0,0,0,0,0,0
430,415,414,397,374,362,324,323,305,288,274,245,226,202,188,170,161,154,145,162,0,0,0,0,0,0,0,0,0,0,0,0,0
435,449,457,455,454,461,453,439,438,428,427,409,394,387,373,360,342,330,321,295,268,244,225,210,195,187,177,0,0,0,0,0,0
465,474,483,482,481,480,471,467,460,450,443,425,406,392,384,358,334,310,261,239,224,211,212,213,0,0,0,0,0,0,0,0,0
487,500,495,494,489,488,479,493,466,451,442,434,420,407,393,366,350,320,303,278,0,0,0,0,0,0,0,0,0,0,0,0,0
491,502,501,496,484,472,468,462,452,444,426,421,408,395,380,361,343,322,304,279,0,0,0,0,0,0,0,0,0,0,0,0,0
492,499,498,497,490,486,485,473,463,447,445,429,422,410,396,385,381,367,354,335,313,296,280,262,246,235,0,0,0,0,0,0,0
470,478,477,476,475,469,464,456,448,440,423,416,411,388,382,375,355,336,331,314,306,289,275,263,247,236,218,203,197,0,0,0,0
459,458,446,441,433,432,417,398,390,383,368,363,345,325,316,311,307,298,282,264,240,227,205,190,171,0,0,0,0,0,0,0,0
436,437,424,419,404,401,386,370,357,346,337,327,317,299,292,284,272,270,265,254,241,228,214,198,191,172,165,156,148,0,0,0,0
413,405,403,378,372,352,339,328,319,300,285,277,266,250,242,229,222,221,206,200,192,173,167,149,140,128,127,116,0,0,0,0,0
365,329,293,287,267,243,231,215,208,193,183,174,168,159,150,142,141,130,129,118,117,104,99,98,97,96,115,124,137,147,164,178,196
379,353,312,294,260,233,217,194,176,169,152,120,106,101,87,80,78,77,66,65,64,63,62,61,60,58,57,55,74,0,0,0,0
348,302,259,234,209,186,153,135,108,89,81,47,38,36,30,28,17,16,15,26,13,25,24,34,33,41,40,0,0,0,0,0,0
340,309,273,238,216,185,144,143,107,82,48,39,37,21,20,10,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
