93,92,88,87,86,85,91,102,100,111,117,121,105,116,129,115,128,138,155,162,175,181,198,216,234,258,0,0,0,0,0,0,0
136,149,144,143,142,141,140,139,148,153,158,163,165,177,176,182,190,204,207,218,235,264,278,298,316,331,369,0,0,0,0,0,0
172,179,186,193,206,209,208,223,225,232,230,244,243,248,247,253,260,259,265,273,285,299,304,317,332,348,0,0,0,0,0,0,0
164,195,214,240,257,270,275,287,291,300,310,309,329,335,334,333,342,350,370,383,396,404,403,376,365,366,367,355,368,377,382,405,413
296,314,339,358,360,380,379,387,386,392,391,399,398,406,408,419,417,415,434,433,431,432,430,429,428,426,412,0,0,0,0,0,0
313,330,362,373,423,436,441,453,462,469,468,475,482,481,480,474,472,465,456,455,444,439,0,0,0,0,0,0,0,0,0,0,0
201,249,271,297,347,354,402,411,442,476,492,498,497,501,510,509,508,512,506,504,494,486,477,471,457,445,0,0,0,0,0,0,0
272,292,327,375,389,425,438,464,485,484,493,499,503,502,511,513,507,505,500,495,487,473,466,446,0,0,0,0,0,0,0,0,0
212,229,242,263,321,326,359,364,395,407,437,443,450,454,463,470,483,491,490,496,489,488,479,478,467,458,447,0,0,0,0,0,0
213,227,241,277,282,315,340,346,363,374,388,394,424,427,435,440,449,452,461,460,459,451,448,0,0,0,0,0,0,0,0,0,0
114,127,137,161,173,187,196,211,215,233,246,262,266,281,289,302,312,345,353,361,381,393,401,400,410,409,422,421,420,418,416,414,0
180,194,210,224,239,256,261,288,276,295,301,311,320,325,338,337,344,352,357,372,378,385,390,397,0,0,0,0,0,0,0,0,0
97,109,123,126,132,135,145,160,166,178,185,191,205,226,228,245,255,269,280,290,308,319,324,336,343,351,0,0,0,0,0,0,0
72,76,75,81,89,94,103,107,113,112,125,134,157,159,171,200,222,231,254,274,286,294,307,323,328,341,384,0,0,0,0,0,0
46,40,34,33,39,38,50,55,64,80,96,122,131,147,156,170,184,199,221,238,252,268,279,293,306,0,0,0,0,0,0,0,0
35,19,15,7,6,13,11,18,26,28,43,59,66,74,84,101,118,130,152,169,192,220,237,267,284,305,318,356,371,0,0,0,0
52,30,24,14,3,5,2,4,22,25,16,27,42,57,70,82,99,110,124,146,168,189,203,219,236,251,283,303,322,349,0,0,0
51,29,23,12,10,1,9,8,17,21,20,31,41,53,47,62,68,77,95,104,120,150,167,188,202,217,250,514,515,0,0,0,0
108,71,61,60,56,49,45,44,37,36,32,48,54,58,63,65,69,78,90,98,119,133,154,174,197,0,0,0,0,0,0,0,0
