1.57293399345319,2.33694005779958,1.43968221253893
1.78038657535307,2.18303603214549,2.0308960196667
1.89986619236838,2.466278811649,1.61911891110318
1.24367641072952,2.72835203633295,2.45394876954083
1.46364400361229,2.32175346424502,1.78051839444245
1.75415154028775,2.04255513666189,2.41723291844419
1.5666955241629,1.96434573073868,2.38927122730116
1.36886593340863,2.8473360098619,2.18444822519318
1.47768449775472,2.75838550921546,1.95430172311356
1.90544544849526,2.3853313820695,2.15844937129821
1.3967292608873,2.34072490079064,1.81213625441016
1.346244419354,NaN,1.55876248661277
1.43150457915575,3.27083257823029,1.96803728790493
1.41254344706506,2.98623508786566,1.91745559307303
1.18875647506276,1.92303909264651,2.11645088371633
1.39262758323604,2.53968214380573,1.73740975110804
1.34911107164902,1.94968897217391,1.85616566044524
1.8013133956923,2.98315791098885,1.51547109748198
1.72418096498018,2.20399945627872,1.62097005042202
