103,87,65,42,24,12,3,4,1,2,7,9,13,22,32,37,0,0,0,0,0,0,0,0,0,0,0,0
101,74,64,50,40,41,34,15,16,18,19,20,26,36,54,61,71,80,97,114,139,140,155,173,0,0,0,0
135,158,136,122,102,88,75,70,58,51,52,53,59,67,77,83,94,113,127,145,149,152,153,154,0,0,0,0
204,188,177,159,147,143,130,123,124,118,110,111,119,126,138,144,164,178,190,185,191,192,193,194,195,199,0,0
249,237,232,233,229,205,223,208,209,201,202,210,211,203,212,213,214,215,224,0,0,0,0,0,0,0,0,0
200,228,292,286,300,301,313,302,303,304,305,295,296,287,278,279,272,264,265,261,257,258,241,242,243,244,245,0
236,285,330,346,351,358,374,375,385,377,367,368,360,352,341,332,324,307,288,280,270,266,0,0,0,0,0,0
293,331,356,383,395,402,408,414,415,410,411,404,398,399,389,379,362,349,337,326,310,274,0,0,0,0,0,0
366,372,403,413,423,424,425,421,422,417,406,394,391,380,371,353,343,333,317,283,0,0,0,0,0,0,0,0
357,373,409,418,419,420,416,412,407,401,392,387,382,365,355,345,340,328,318,284,0,0,0,0,0,0,0,0
335,347,376,388,396,397,405,400,393,390,386,381,364,354,344,339,334,329,312,299,291,276,0,0,0,0,0,0
319,336,348,359,369,370,378,361,363,350,342,338,327,316,311,298,290,275,271,268,0,0,0,0,0,0,0,0
277,294,306,314,320,321,322,323,325,315,308,309,297,289,281,282,273,267,262,263,259,246,247,248,0,0,0,0
250,251,252,253,254,255,260,256,238,239,240,234,235,230,231,225,226,216,217,218,219,220,227,0,0,0,0,0
206,207,183,184,162,163,165,166,167,168,151,169,170,171,172,174,175,179,180,181,186,187,197,198,0,0,0,0
131,161,148,132,112,104,93,95,96,90,98,99,105,106,115,120,128,133,142,146,157,176,182,196,0,0,0,0
189,160,125,92,76,60,46,47,55,48,56,57,62,68,72,78,84,100,107,117,121,129,134,0,0,0,0,0
221,222,89,45,35,25,27,21,28,29,33,38,44,49,63,69,73,79,81,85,91,108,116,141,156,0,0,0
137,109,82,66,43,31,17,5,6,8,10,11,14,23,30,39,0,0,0,0,0,0,0,0,0,0,0,0
