339,363,377,394,401,407,406,411,410,409,404,397,396,383,380,375,367,335,0,0,0,0,0,0,0,0,0,0
305,329,348,373,386,403,408,413,412,405,399,384,376,357,343,336,321,292,279,244,220,0,0,0,0,0,0,0
275,298,324,340,353,378,387,395,402,400,393,392,381,371,344,325,308,272,258,267,251,245,229,196,423,0,0,0
253,276,299,330,333,349,352,364,362,361,360,346,337,326,315,289,280,268,260,246,238,425,0,0,0,0,0,0
254,265,277,286,291,297,296,304,311,303,302,295,294,284,273,263,239,230,221,215,424,0,0,0,0,0,0,0
204,211,210,208,218,225,224,232,223,222,217,216,207,203,197,193,192,188,186,422,421,0,0,0,0,0,0,0
233,209,183,173,167,158,157,152,144,143,142,151,150,149,155,154,164,163,162,161,160,159,0,0,0,0,0,0
145,137,124,111,103,93,91,85,83,82,81,89,88,100,117,123,127,131,134,133,419,420,0,0,0,0,0,0
156,119,86,69,58,32,30,46,25,45,44,43,56,61,67,75,79,98,417,0,0,0,0,0,0,0,0,0
92,76,63,31,29,27,23,5,19,18,15,40,39,2,53,60,71,78,97,415,0,0,0,0,0,0,0,0
102,84,57,28,26,22,20,3,17,14,13,12,10,8,1,38,37,36,50,66,74,414,416,0,0,0,0,0
101,90,68,24,21,4,42,16,41,11,9,7,6,35,34,48,59,65,70,77,95,106,122,418,0,0,0,0
241,136,118,99,80,72,62,55,54,52,51,49,33,47,64,73,87,94,105,121,126,130,0,0,0,0,0,0
166,165,148,141,139,135,128,116,115,110,109,108,107,96,114,113,112,120,104,125,129,132,138,140,146,147,153,0
231,201,200,199,198,194,190,187,189,185,184,182,181,180,172,171,170,168,169,174,175,176,177,178,179,0,0,0
240,252,264,269,262,261,259,257,250,249,243,242,235,227,226,212,213,205,206,202,195,191,0,0,0,0,0,0
274,285,293,309,316,323,322,320,319,318,314,313,307,301,288,283,271,255,247,234,228,219,214,0,0,0,0,0
270,290,310,327,332,342,345,359,358,370,369,368,366,356,354,350,341,334,331,317,306,300,287,282,278,266,256,248
281,312,328,347,372,385,391,398,390,389,388,382,379,374,365,355,0,0,0,0,0,0,0,0,0,0,0,0
