136,179,200,227,249,278,313,340,354,361,376,379,386,395,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,219,248,277,312,339,366,378,393,400,410,429,439,440,438,434,422,424,414,404,396,405,0,0,0,0,0,0,0,0
140,173,201,234,258,289,322,353,375,384,399,409,420,430,436,437,433,423,425,427,415,0,0,0,0,0,0,0,0,0
127,157,196,235,264,279,280,314,341,362,377,385,394,401,421,431,432,435,426,428,417,419,406,383,0,0,0,0,0,0
159,208,236,266,291,315,324,343,367,380,387,403,411,412,413,416,418,407,408,398,0,0,0,0,0,0,0,0,0,0
117,165,175,193,202,221,245,259,272,283,307,316,334,357,368,381,382,388,390,391,392,372,360,0,0,0,0,0,0,0
79,90,95,102,113,132,147,168,186,204,216,230,238,254,274,284,309,318,328,351,364,365,371,373,374,0,0,0,0,0
52,61,66,74,91,103,120,138,161,177,188,206,211,225,241,256,269,295,320,330,337,338,0,0,0,0,0,0,0,0
35,36,37,45,51,59,68,75,94,101,123,130,142,149,150,171,182,195,226,244,257,276,297,311,321,0,0,0,0,0
108,77,24,17,18,19,30,40,55,69,81,89,106,124,143,162,190,213,232,247,270,305,0,0,0,0,0,0,0,0
16,11,3,4,8,14,25,34,49,56,64,84,107,125,144,163,178,199,214,233,288,0,0,0,0,0,0,0,0,0
10,6,1,2,5,9,15,22,32,42,48,60,72,83,97,114,134,152,172,183,212,231,246,296,0,0,0,0,0,0
7,12,13,20,21,31,33,39,47,63,76,88,105,122,139,151,167,181,198,218,243,263,287,304,0,0,0,0,0,0
26,27,23,28,29,38,46,54,62,71,87,93,112,121,129,148,166,189,207,217,242,262,286,303,0,0,0,0,0,0
43,41,44,50,53,57,67,73,80,86,92,104,119,137,154,170,187,205,224,240,261,285,302,319,329,0,0,0,0,0
65,70,82,96,111,118,133,141,153,169,180,197,210,223,239,255,275,294,310,327,0,0,0,0,0,0,0,0,0,0
78,85,100,116,128,145,146,160,176,194,203,222,237,253,260,273,293,308,326,336,349,359,350,352,0,0,0,0,0,0
99,109,131,158,174,192,209,229,252,267,268,282,292,301,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,126,156,185,215,228,251,265,281,290,299,300,306,325,331,332,344,333,345,346,347,356,335,348,358,369,370,397,389,0
135,164,191,220,250,271,298,323,342,355,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
