141,188,195,220,229,225,237,282,289,262,275,281,294,293,302,292,301,315,518,519,520,521,388,380,381,382,397,0,0,0,0,0
57,52,68,74,84,93,105,110,124,136,146,149,160,185,194,165,171,217,249,269,296,307,319,339,0,0,0,0,0,0,0,0
28,32,49,60,80,87,95,104,123,144,178,192,174,215,214,224,228,243,244,255,261,274,295,323,324,344,364,0,0,0,0,0
27,31,46,65,86,99,113,134,143,152,170,169,177,184,191,190,207,216,234,245,270,303,325,346,0,0,0,0,0,0,0,0
29,12,6,20,13,11,18,26,45,66,75,92,107,114,118,132,135,145,159,172,193,208,235,276,316,347,0,0,0,0,0,0
38,5,2,4,19,37,42,55,67,71,73,81,109,127,147,161,202,231,263,305,327,371,0,0,0,0,0,0,0,0,0,0
44,35,34,8,1,3,7,14,21,22,33,39,43,50,56,69,72,76,88,108,129,166,198,284,334,0,0,0,0,0,0,0
17,9,10,16,15,23,30,40,47,54,82,96,130,139,162,196,221,247,277,309,328,383,0,0,0,0,0,0,0,0,0,0
70,63,25,24,41,48,58,62,79,78,89,97,116,125,180,218,239,265,290,311,336,359,384,0,0,0,0,0,0,0,0,0
51,59,53,64,85,90,101,112,121,131,142,157,173,181,203,212,241,252,279,306,320,330,349,367,385,402,413,412,0,0,0,0
91,98,122,148,158,182,204,213,227,253,287,299,317,322,341,351,369,378,391,398,414,424,434,441,433,423,409,422,421,408,0,0
83,102,126,133,154,164,183,200,206,223,242,268,280,313,318,342,356,373,386,392,400,416,426,435,456,455,470,467,466,454,0,0
106,140,168,176,205,236,254,267,288,291,314,331,343,357,363,374,395,394,405,417,427,437,444,457,472,471,483,482,497,496,480,439
117,151,189,219,226,248,273,300,312,338,352,362,370,393,404,418,428,445,458,487,485,501,499,498,515,513,511,494,479,0,0,0
100,120,150,163,197,211,240,266,286,298,321,337,350,361,368,399,415,436,443,473,486,484,500,517,516,514,512,509,507,505,478,0
119,167,210,233,260,285,329,340,355,360,372,377,403,425,442,469,468,481,495,510,508,506,504,503,502,493,464,0,0,0,0,0
115,156,199,222,251,272,278,310,335,348,376,390,411,410,432,440,453,465,477,476,492,491,490,489,488,475,0,0,0,0,0,0
61,77,103,138,175,209,232,259,271,283,297,308,333,354,366,375,389,396,406,430,451,461,463,474,462,460,459,452,431,420,0,0
94,111,128,137,153,179,230,238,246,264,257,256,250,304,326,332,353,358,365,379,401,419,438,446,447,449,448,450,522,429,407,0
