329,319,311,295,292,279,273,263,250,230,212,197,188,187,186,185,0,0,0,0,0,0,0,0,0,0,0
358,350,328,345,334,318,301,291,282,271,261,258,249,241,235,229,228,222,0,0,0,0,0,0,0,0,0
362,369,378,377,376,373,367,360,355,340,333,316,307,294,281,270,257,240,213,227,204,203,179,412,411,410,0
385,390,398,395,394,389,388,374,372,363,354,342,339,324,305,284,267,239,220,201,183,407,0,0,0,0,0
401,399,391,387,380,370,359,352,332,315,288,266,238,219,200,181,0,0,0,0,0,0,0,0,0,0,0
344,336,397,396,393,400,392,386,379,364,351,330,313,298,283,269,252,218,196,413,0,0,0,0,0,0,0
361,368,375,384,383,382,381,371,366,365,353,346,338,331,314,304,293,277,256,233,209,0,0,0,0,0,0
337,357,356,347,343,335,325,322,306,299,289,275,260,247,226,210,178,168,153,409,408,0,0,0,0,0,0
341,327,326,317,310,300,297,290,278,268,253,248,234,221,202,182,175,166,154,143,0,0,0,0,0,0,0
320,312,308,302,286,285,276,272,262,254,242,236,223,214,211,184,176,169,164,155,144,136,131,125,0,0,0
264,243,231,215,205,198,189,177,170,165,157,148,145,138,133,126,121,120,119,114,108,107,91,403,404,405,0
280,245,206,191,172,159,150,141,134,127,115,110,109,102,101,100,99,93,92,83,82,80,79,402,0,0,0
255,232,193,147,135,123,112,106,96,90,88,76,54,53,51,48,72,41,69,35,32,28,25,22,64,0,0
217,194,152,118,78,62,60,20,57,17,15,13,10,7,6,43,38,34,30,1,26,23,65,0,0,0,0
246,195,163,124,98,63,61,21,18,16,12,52,50,47,42,39,36,31,27,24,66,0,0,0,0,0,0
259,208,162,130,113,97,77,59,19,58,56,14,11,9,8,49,45,5,37,33,68,67,81,406,0,0,0
251,207,174,151,129,117,105,95,89,55,75,74,73,46,44,40,3,4,29,0,0,0,0,0,0,0,0
309,296,274,225,216,180,173,160,142,128,122,116,111,104,103,94,87,86,71,70,85,84,156,132,0,0,0
323,321,303,287,265,244,237,224,199,190,171,167,158,149,146,140,139,0,0,0,0,0,0,0,0,0,0
